site_a	site_b	geographic_distance_km	compartment	compartment_label	aitchison_dissimilarity
22	51	514.6604659	Deep	Shallow subsurface	36.74317488
22	52	534.0920729	Deep	Shallow subsurface	44.2235742
22	53	543.5566773	Deep	Shallow subsurface	39.82734012
22	54	565.9305761	Deep	Shallow subsurface	39.65456158
22	55	569.7057746	Deep	Shallow subsurface	41.38214249
22	56	591.0132135	Deep	Shallow subsurface	40.749315
22	57	609.6329084	Deep	Shallow subsurface	37.02394471
22	58	626.8409112	Deep	Shallow subsurface	37.9243412
22	59	631.1389503	Deep	Shallow subsurface	37.71174738
22	60	641.7977181	Deep	Shallow subsurface	39.29186721
23	24	14.02426197	Deep	Shallow subsurface	20.74531736
23	25	19.72731082	Deep	Shallow subsurface	21.18555613
23	26	33.76014568	Deep	Shallow subsurface	18.87702561
23	27	47.36284321	Deep	Shallow subsurface	18.79154903
23	28	66.0488527	Deep	Shallow subsurface	21.31443448
23	29	86.20450441	Deep	Shallow subsurface	20.86150719
23	30	98.19997609	Deep	Shallow subsurface	20.24718006
23	31	119.9560465	Deep	Shallow subsurface	23.93494078
23	32	140.9149807	Deep	Shallow subsurface	30.11358786
23	33	162.59834	Deep	Shallow subsurface	22.98210829
23	34	184.9591113	Deep	Shallow subsurface	23.8278728
23	35	207.5736164	Deep	Shallow subsurface	22.23418226
23	36	251.2660539	Deep	Shallow subsurface	25.66400792
23	37	272.4515915	Deep	Shallow subsurface	20.82533415
23	38	275.1891101	Deep	Shallow subsurface	24.11366414
23	39	299.5092151	Deep	Shallow subsurface	23.66881849
23	40	323.7023078	Deep	Shallow subsurface	21.52242008
23	41	335.9873991	Deep	Shallow subsurface	29.27755968
23	42	354.615092	Deep	Shallow subsurface	21.34906391
23	43	365.1623439	Deep	Shallow subsurface	20.6192661
23	44	384.399737	Deep	Shallow subsurface	20.0726618
23	45	390.2617251	Deep	Shallow subsurface	31.18388547
23	46	410.9543008	Deep	Shallow subsurface	28.06026055
23	47	431.4595654	Deep	Shallow subsurface	22.33169913
23	48	455.1875451	Deep	Shallow subsurface	25.54490693
23	49	476.3844227	Deep	Shallow subsurface	29.18114626
23	50	490.3476901	Deep	Shallow subsurface	29.16408536
23	51	499.5381197	Deep	Shallow subsurface	31.05998544
23	52	518.9574248	Deep	Shallow subsurface	39.93936064
23	53	528.4253417	Deep	Shallow subsurface	38.25869679
23	54	550.7638014	Deep	Shallow subsurface	36.74347034
23	55	554.5640226	Deep	Shallow subsurface	36.6598472
23	56	575.9903526	Deep	Shallow subsurface	36.57331365
23	57	594.7295791	Deep	Shallow subsurface	32.22168766
23	58	612.0350803	Deep	Shallow subsurface	31.37875569
23	59	616.3481064	Deep	Shallow subsurface	31.14743524
23	60	626.9648604	Deep	Shallow subsurface	37.55578052
24	25	5.789641258	Deep	Shallow subsurface	24.65529549
24	26	19.73974489	Deep	Shallow subsurface	24.64388751
24	27	33.34232638	Deep	Shallow subsurface	24.5882061
24	28	52.02753487	Deep	Shallow subsurface	23.42652183
24	29	72.22910039	Deep	Shallow subsurface	25.12448375
24	30	84.25657077	Deep	Shallow subsurface	24.57404709
24	31	106.049207	Deep	Shallow subsurface	22.67707014
24	32	127.0501591	Deep	Shallow subsurface	26.61480541
24	33	148.785954	Deep	Shallow subsurface	23.1669283
24	34	171.1598913	Deep	Shallow subsurface	28.06393503
24	35	193.7846959	Deep	Shallow subsurface	24.42944903
24	36	237.4938884	Deep	Shallow subsurface	27.70508242
24	37	258.678917	Deep	Shallow subsurface	27.27375637
24	38	261.4132067	Deep	Shallow subsurface	21.77660026
24	39	285.7195292	Deep	Shallow subsurface	27.43466857
24	40	309.912029	Deep	Shallow subsurface	25.53355653
24	41	322.2201357	Deep	Shallow subsurface	35.07424463
24	42	340.8575063	Deep	Shallow subsurface	29.84853203
24	43	351.4066866	Deep	Shallow subsurface	24.54431231
24	44	370.6658742	Deep	Shallow subsurface	21.62711194
24	45	376.5379505	Deep	Shallow subsurface	38.60722623
24	46	397.2601738	Deep	Shallow subsurface	34.76885835
24	47	417.7950026	Deep	Shallow subsurface	29.61374355
24	48	441.5225619	Deep	Shallow subsurface	32.99081229
24	49	462.6811622	Deep	Shallow subsurface	36.04495229
24	50	476.6094763	Deep	Shallow subsurface	36.15544909
24	51	485.7552522	Deep	Shallow subsurface	35.79256418
24	52	505.167628	Deep	Shallow subsurface	47.46894889
24	53	514.63685	Deep	Shallow subsurface	44.02293124
24	54	536.9570511	Deep	Shallow subsurface	43.36883882
24	55	540.7694603	Deep	Shallow subsurface	43.95250386
24	56	562.255534	Deep	Shallow subsurface	44.10040774
24	57	581.0577485	Deep	Shallow subsurface	40.30413829
24	58	598.4163248	Deep	Shallow subsurface	40.69933037
24	59	602.7375655	Deep	Shallow subsurface	38.69208284
24	60	613.3304447	Deep	Shallow subsurface	41.71089518
25	26	14.07470999	Deep	Shallow subsurface	20.1523158
25	27	27.74177887	Deep	Shallow subsurface	18.71560434
25	28	46.34610432	Deep	Shallow subsurface	25.87559913
25	29	66.48064532	Deep	Shallow subsurface	25.54018753
25	30	78.49191831	Deep	Shallow subsurface	23.03309718
25	31	100.2736944	Deep	Shallow subsurface	33.07213683
25	32	121.2671303	Deep	Shallow subsurface	36.11718289
25	33	142.9980028	Deep	Shallow subsurface	27.40482917
25	34	165.3713499	Deep	Shallow subsurface	26.3112396
25	35	187.9957967	Deep	Shallow subsurface	26.08620536
25	36	231.7045636	Deep	Shallow subsurface	23.35190143
25	37	252.889632	Deep	Shallow subsurface	20.97826191
25	38	255.6240116	Deep	Shallow subsurface	29.51338248
25	39	279.9308602	Deep	Shallow subsurface	25.0336938
25	40	304.1234213	Deep	Shallow subsurface	27.41536731
25	41	316.4307819	Deep	Shallow subsurface	38.04751561
25	42	335.0679871	Deep	Shallow subsurface	28.76172868
25	43	345.6171455	Deep	Shallow subsurface	20.95006089
25	44	364.876244	Deep	Shallow subsurface	23.72072229
25	45	370.7483971	Deep	Shallow subsurface	34.77324272
25	46	391.4712355	Deep	Shallow subsurface	34.48651426
25	47	412.0071969	Deep	Shallow subsurface	28.44319939
25	48	435.734706	Deep	Shallow subsurface	29.71150416
25	49	456.8919329	Deep	Shallow subsurface	33.21926124
25	50	470.8198356	Deep	Shallow subsurface	34.70216479
25	51	479.9664836	Deep	Shallow subsurface	37.24351098
25	52	499.3791686	Deep	Shallow subsurface	45.95918239
25	53	508.8483357	Deep	Shallow subsurface	46.72097856
25	54	531.1695567	Deep	Shallow subsurface	43.95722732
25	55	534.9812551	Deep	Shallow subsurface	42.63894881
25	56	556.4658931	Deep	Shallow subsurface	44.42909915
25	57	575.2694737	Deep	Shallow subsurface	40.98341002
25	58	592.6309323	Deep	Shallow subsurface	39.89566237
25	59	596.952736	Deep	Shallow subsurface	37.12250765
25	60	607.5440409	Deep	Shallow subsurface	41.40411078
26	27	13.68435934	Deep	Shallow subsurface	17.33077689
26	28	32.28870907	Deep	Shallow subsurface	22.15735481
26	29	52.53910385	Deep	Shallow subsurface	20.04895224
26	30	64.61054582	Deep	Shallow subsurface	21.39182806
26	31	86.44827241	Deep	Shallow subsurface	29.22011586
26	32	107.5024146	Deep	Shallow subsurface	32.89540958
26	33	129.3060746	Deep	Shallow subsurface	25.19974995
26	34	151.6903913	Deep	Shallow subsurface	23.00373709
26	35	174.3228512	Deep	Shallow subsurface	22.89886764
26	36	218.0452859	Deep	Shallow subsurface	25.15067807
26	37	239.2259461	Deep	Shallow subsurface	20.01349696
26	38	241.955449	Deep	Shallow subsurface	26.44277153
26	39	266.240076	Deep	Shallow subsurface	24.94108815
26	40	290.4291872	Deep	Shallow subsurface	24.06808234
26	41	302.7663706	Deep	Shallow subsurface	35.16595819
26	42	321.4146855	Deep	Shallow subsurface	24.29421426
26	43	331.9654427	Deep	Shallow subsurface	23.45336571
26	44	351.2515929	Deep	Shallow subsurface	24.35499247
26	45	357.1364409	Deep	Shallow subsurface	31.46813331
26	46	377.8959873	Deep	Shallow subsurface	31.25577421
26	47	398.4681657	Deep	Shallow subsurface	24.8620804
26	48	422.1932665	Deep	Shallow subsurface	28.82828439
26	49	443.300279	Deep	Shallow subsurface	30.8526188
26	50	457.1825834	Deep	Shallow subsurface	28.6925936
26	51	466.2709744	Deep	Shallow subsurface	34.68501988
26	52	485.6738856	Deep	Shallow subsurface	43.97726514
26	53	495.1444193	Deep	Shallow subsurface	41.44825211
26	54	517.441102	Deep	Shallow subsurface	40.31068531
26	55	521.2685874	Deep	Shallow subsurface	40.75306
26	56	542.8293585	Deep	Shallow subsurface	41.97417978
26	57	561.7116685	Deep	Shallow subsurface	37.74799204
26	58	579.1383657	Deep	Shallow subsurface	37.19654917
26	59	583.4701191	Deep	Shallow subsurface	35.76816898
26	60	594.0314646	Deep	Shallow subsurface	38.43633011
27	28	18.80381481	Deep	Shallow subsurface	19.17414676
27	29	39.32072779	Deep	Shallow subsurface	22.54764278
27	30	51.478743	Deep	Shallow subsurface	21.85333935
27	31	73.36692701	Deep	Shallow subsurface	28.48916662
27	32	94.48901313	Deep	Shallow subsurface	34.46943369
27	33	116.3800589	Deep	Shallow subsurface	25.0417011
27	34	138.759791	Deep	Shallow subsurface	21.94874298
27	35	161.3882894	Deep	Shallow subsurface	20.11549122
27	36	205.1092014	Deep	Shallow subsurface	22.21897169
27	37	226.2764241	Deep	Shallow subsurface	20.96873247
27	38	228.9983361	Deep	Shallow subsurface	26.61139283
27	39	253.2457548	Deep	Shallow subsurface	24.34336336
27	40	277.4249376	Deep	Shallow subsurface	23.68558356
27	41	289.8004178	Deep	Shallow subsurface	32.20798437
27	42	308.4603714	Deep	Shallow subsurface	21.6765769
27	43	319.0115277	Deep	Shallow subsurface	22.07380763
27	44	338.3307478	Deep	Shallow subsurface	22.12161169
27	45	344.2315107	Deep	Shallow subsurface	31.85483431
27	46	365.0362136	Deep	Shallow subsurface	29.36283674
27	47	385.6525365	Deep	Shallow subsurface	23.89676723
27	48	409.3715697	Deep	Shallow subsurface	26.591429
27	49	430.4115086	Deep	Shallow subsurface	29.70685287
27	50	444.233182	Deep	Shallow subsurface	29.85211432
27	51	453.2440647	Deep	Shallow subsurface	33.40485423
27	52	472.6326402	Deep	Shallow subsurface	40.86672317
27	53	482.1043809	Deep	Shallow subsurface	42.28367484
27	54	504.3670575	Deep	Shallow subsurface	38.58522886
27	55	508.2153702	Deep	Shallow subsurface	38.02467601
27	56	529.8747816	Deep	Shallow subsurface	39.47676796
27	57	548.8569643	Deep	Shallow subsurface	35.61366076
27	58	566.3648653	Deep	Shallow subsurface	34.79310308
27	59	570.7087921	Deep	Shallow subsurface	33.12303042
27	60	581.2319048	Deep	Shallow subsurface	38.32713433
28	29	20.62882801	Deep	Shallow subsurface	22.05136942
28	30	32.81066301	Deep	Shallow subsurface	26.24674679
28	31	54.68846873	Deep	Shallow subsurface	24.85991484
28	32	75.83100059	Deep	Shallow subsurface	32.3076335
28	33	97.76158811	Deep	Shallow subsurface	24.85144863
28	34	120.1246975	Deep	Shallow subsurface	22.10494996
28	35	142.7415154	Deep	Shallow subsurface	17.52337619
28	36	186.4502273	Deep	Shallow subsurface	23.74442714
28	37	207.6063528	Deep	Shallow subsurface	24.93039851
28	38	210.3237653	Deep	Shallow subsurface	24.8241676
28	39	234.5490041	Deep	Shallow subsurface	27.66883644
28	40	258.7211389	Deep	Shallow subsurface	21.85730196
28	41	271.11456	Deep	Shallow subsurface	30.69464148
28	42	289.7789609	Deep	Shallow subsurface	23.4260358
28	43	300.3295486	Deep	Shallow subsurface	23.17169616
28	44	319.6645795	Deep	Shallow subsurface	23.49693531
28	45	325.5734144	Deep	Shallow subsurface	32.99428345
28	46	346.4014955	Deep	Shallow subsurface	28.68135692
28	47	367.0416708	Deep	Shallow subsurface	26.06093791
28	48	390.7556552	Deep	Shallow subsurface	28.53220173
28	49	411.7572246	Deep	Shallow subsurface	31.65459584
28	50	425.5472009	Deep	Shallow subsurface	31.98073995
28	51	434.521897	Deep	Shallow subsurface	34.51722047
28	52	453.9039041	Deep	Shallow subsurface	41.75287896
28	53	463.3759436	Deep	Shallow subsurface	40.9001183
28	54	485.6244802	Deep	Shallow subsurface	37.89917821
28	55	489.4809839	Deep	Shallow subsurface	39.08359062
28	56	511.1837828	Deep	Shallow subsurface	39.5091888
28	57	530.2166598	Deep	Shallow subsurface	35.42558018
28	58	547.7698421	Deep	Shallow subsurface	34.89094489
28	59	552.1207802	Deep	Shallow subsurface	34.8337738
28	60	562.6213381	Deep	Shallow subsurface	38.72709697
29	30	12.18183551	Deep	Shallow subsurface	22.87584812
29	31	34.06441557	Deep	Shallow subsurface	26.22785279
29	32	55.20411382	Deep	Shallow subsurface	30.34734625
29	33	77.13284337	Deep	Shallow subsurface	23.95991242
29	34	99.49643425	Deep	Shallow subsurface	24.29602601
29	35	122.1148248	Deep	Shallow subsurface	23.81112838
29	36	165.8263125	Deep	Shallow subsurface	27.23955303
29	37	186.9854239	Deep	Shallow subsurface	22.62608723
29	38	189.70419	Deep	Shallow subsurface	23.77055394
29	39	213.9382015	Deep	Shallow subsurface	24.35816055
29	40	238.114021	Deep	Shallow subsurface	21.61795753
29	41	250.4994045	Deep	Shallow subsurface	34.70421008
29	42	269.1622821	Deep	Shallow subsurface	24.03236426
29	43	279.7131319	Deep	Shallow subsurface	24.24059101
29	44	299.0433815	Deep	Shallow subsurface	25.02491139
29	45	304.9502939	Deep	Shallow subsurface	33.74935439
29	46	325.7745453	Deep	Shallow subsurface	30.79149041
29	47	346.4130078	Deep	Shallow subsurface	25.96433946
29	48	370.1272242	Deep	Shallow subsurface	30.5698142
29	49	391.1335764	Deep	Shallow subsurface	33.13923684
29	50	404.9327551	Deep	Shallow subsurface	29.48642019
29	51	413.9266114	Deep	Shallow subsurface	35.55994875
29	52	433.3135204	Deep	Shallow subsurface	44.47132081
29	53	442.7853371	Deep	Shallow subsurface	40.25410562
29	54	465.0463313	Deep	Shallow subsurface	40.61751216
29	55	468.895268	Deep	Shallow subsurface	41.2462457
29	56	490.5715443	Deep	Shallow subsurface	41.90453934
29	57	509.5907872	Deep	Shallow subsurface	37.84523277
29	58	527.1410212	Deep	Shallow subsurface	37.49853488
29	59	531.4920703	Deep	Shallow subsurface	36.90883913
29	60	541.9927798	Deep	Shallow subsurface	39.71883488
30	31	21.8894393	Deep	Shallow subsurface	27.58510958
30	32	43.02420842	Deep	Shallow subsurface	30.6870533
30	33	64.95109968	Deep	Shallow subsurface	23.12790661
30	34	87.31501739	Deep	Shallow subsurface	23.56301666
30	35	109.9345525	Deep	Shallow subsurface	26.76645851
30	36	153.6478881	Deep	Shallow subsurface	25.73479318
30	37	174.808991	Deep	Shallow subsurface	21.17659792
30	38	177.5286796	Deep	Shallow subsurface	26.97928142
30	39	201.7685359	Deep	Shallow subsurface	20.86615678
30	40	225.9466442	Deep	Shallow subsurface	24.04505633
30	41	238.3265785	Deep	Shallow subsurface	33.16270232
30	42	256.9883723	Deep	Shallow subsurface	24.90271283
30	43	267.5393584	Deep	Shallow subsurface	22.86599228
30	44	286.8664378	Deep	Shallow subsurface	23.58883622
30	45	292.7720951	Deep	Shallow subsurface	32.37860486
30	46	313.5938715	Deep	Shallow subsurface	31.27419762
30	47	334.2312612	Deep	Shallow subsurface	26.65744004
30	48	357.9456163	Deep	Shallow subsurface	29.13217695
30	49	378.9549602	Deep	Shallow subsurface	31.54368441
30	50	392.7599478	Deep	Shallow subsurface	29.44358264
30	51	401.7659338	Deep	Shallow subsurface	33.57675712
30	52	421.1558702	Deep	Shallow subsurface	42.5630342
30	53	430.6275076	Deep	Shallow subsurface	40.56659188
30	54	452.8962635	Deep	Shallow subsurface	40.43885625
30	55	456.7404187	Deep	Shallow subsurface	39.22292947
30	56	478.3999917	Deep	Shallow subsurface	40.32976962
30	57	497.4107345	Deep	Shallow subsurface	36.85057382
30	58	514.9591947	Deep	Shallow subsurface	37.03819889
30	59	519.3103254	Deep	Shallow subsurface	34.89966379
30	60	529.8110907	Deep	Shallow subsurface	36.96522692
31	32	21.14526099	Deep	Shallow subsurface	27.75497941
31	33	43.09672197	Deep	Shallow subsurface	24.52624856
31	34	65.44149853	Deep	Shallow subsurface	28.54818549
31	35	88.05364232	Deep	Shallow subsurface	27.0008637
31	36	131.7622608	Deep	Shallow subsurface	31.37317576
31	37	152.9210833	Deep	Shallow subsurface	30.39564281
31	38	155.6401539	Deep	Shallow subsurface	23.3667717
31	39	179.8793095	Deep	Shallow subsurface	28.29279585
31	40	204.0580107	Deep	Shallow subsurface	26.07231441
31	41	216.4372106	Deep	Shallow subsurface	31.12398475
31	42	235.099226	Deep	Shallow subsurface	28.67149968
31	43	245.6501785	Deep	Shallow subsurface	27.29134522
31	44	264.9789801	Deep	Shallow subsurface	24.18477691
31	45	270.8860459	Deep	Shallow subsurface	37.39170948
31	46	291.7135194	Deep	Shallow subsurface	30.54779308
31	47	312.3587116	Deep	Shallow subsurface	29.33184386
31	48	336.0709929	Deep	Shallow subsurface	33.26704932
31	49	357.069501	Deep	Shallow subsurface	36.54863782
31	50	370.8705976	Deep	Shallow subsurface	35.11878334
31	51	379.8802303	Deep	Shallow subsurface	34.34713528
31	52	399.272049	Deep	Shallow subsurface	45.16835734
31	53	408.7435495	Deep	Shallow subsurface	40.02735676
31	54	431.0181123	Deep	Shallow subsurface	40.18982056
31	55	434.8585056	Deep	Shallow subsurface	41.0339541
31	56	456.5105532	Deep	Shallow subsurface	40.27625495
31	57	475.5281956	Deep	Shallow subsurface	37.49024051
31	58	493.0909868	Deep	Shallow subsurface	37.8337958
31	59	497.4448182	Deep	Shallow subsurface	37.74637141
31	60	507.9372028	Deep	Shallow subsurface	39.83390766
32	33	21.96478088	Deep	Shallow subsurface	25.1441862
32	34	44.29623773	Deep	Shallow subsurface	33.0589057
32	35	66.91072439	Deep	Shallow subsurface	33.61257931
32	36	110.6242637	Deep	Shallow subsurface	36.0318105
32	37	131.7880123	Deep	Shallow subsurface	35.22836866
32	38	134.50938	Deep	Shallow subsurface	28.37437009
32	39	158.7626213	Deep	Shallow subsurface	30.73135831
32	40	182.9461208	Deep	Shallow subsurface	32.11869896
32	41	195.3121156	Deep	Shallow subsurface	39.57572653
32	42	213.9714168	Deep	Shallow subsurface	37.15286536
32	43	224.5225909	Deep	Shallow subsurface	31.57582742
32	44	243.8441765	Deep	Shallow subsurface	29.11786807
32	45	249.7484614	Deep	Shallow subsurface	43.37260475
32	46	270.5705873	Deep	Shallow subsurface	40.15080863
32	47	291.2135921	Deep	Shallow subsurface	35.40336821
32	48	314.9261652	Deep	Shallow subsurface	41.32197376
32	49	335.930999	Deep	Shallow subsurface	42.93822599
32	50	349.7443961	Deep	Shallow subsurface	41.45273436
32	51	358.7796293	Deep	Shallow subsurface	41.48254062
32	52	378.1775412	Deep	Shallow subsurface	52.7511722
32	53	387.6485278	Deep	Shallow subsurface	45.96005934
32	54	409.9388909	Deep	Shallow subsurface	46.94509515
32	55	413.7693116	Deep	Shallow subsurface	48.72907308
32	56	435.3866547	Deep	Shallow subsurface	48.18603753
32	57	454.3867171	Deep	Shallow subsurface	44.98753628
32	58	471.9457337	Deep	Shallow subsurface	45.91572785
32	59	476.2997013	Deep	Shallow subsurface	44.55183349
32	60	486.7922965	Deep	Shallow subsurface	46.05550364
33	34	22.38560325	Deep	Shallow subsurface	26.16551892
33	35	45.01882392	Deep	Shallow subsurface	26.47820021
33	36	88.74348851	Deep	Shallow subsurface	30.56991397
33	37	109.921295	Deep	Shallow subsurface	26.32616429
33	38	112.6497363	Deep	Shallow subsurface	24.2642208
33	39	136.9383535	Deep	Shallow subsurface	24.71066561
33	40	161.129609	Deep	Shallow subsurface	24.75818079
33	41	173.4605554	Deep	Shallow subsurface	34.38834027
33	42	192.1108406	Deep	Shallow subsurface	28.71610161
33	43	202.6618606	Deep	Shallow subsurface	22.29046376
33	44	221.9615099	Deep	Shallow subsurface	23.45953221
33	45	227.8565009	Deep	Shallow subsurface	36.93740388
33	46	248.6564986	Deep	Shallow subsurface	32.16057042
33	47	269.2828199	Deep	Shallow subsurface	29.29396741
33	48	292.9988465	Deep	Shallow subsurface	32.74089288
33	49	314.0336868	Deep	Shallow subsurface	35.33916557
33	50	327.8818673	Deep	Shallow subsurface	34.35353656
33	51	336.9737314	Deep	Shallow subsurface	35.57868244
33	52	356.3830392	Deep	Shallow subsurface	44.4645834
33	53	365.852629	Deep	Shallow subsurface	41.8110085
33	54	388.1722855	Deep	Shallow subsurface	40.15969597
33	55	391.983748	Deep	Shallow subsurface	40.74866557
33	56	413.5278383	Deep	Shallow subsurface	42.62441136
33	57	432.4769771	Deep	Shallow subsurface	39.28193726
33	58	450.0084289	Deep	Shallow subsurface	39.33449553
33	59	454.3592297	Deep	Shallow subsurface	38.99367726
33	60	464.8631161	Deep	Shallow subsurface	40.03822326
34	35	22.63322713	Deep	Shallow subsurface	21.22094403
34	36	66.35790463	Deep	Shallow subsurface	25.1745554
34	37	87.53600085	Deep	Shallow subsurface	22.48884261
34	38	90.26505968	Deep	Shallow subsurface	26.08891125
34	39	114.5598601	Deep	Shallow subsurface	22.70849091
34	40	138.752175	Deep	Shallow subsurface	24.33596259
34	41	151.0759851	Deep	Shallow subsurface	33.84186314
34	42	169.7254417	Deep	Shallow subsurface	25.09818822
34	43	180.2764264	Deep	Shallow subsurface	22.26410217
34	44	199.5767381	Deep	Shallow subsurface	24.23085589
34	45	205.4731798	Deep	Shallow subsurface	32.11859087
34	46	226.2805066	Deep	Shallow subsurface	31.38450625
34	47	246.9176977	Deep	Shallow subsurface	25.12354829
34	48	270.6309996	Deep	Shallow subsurface	29.10876918
34	49	291.6518806	Deep	Shallow subsurface	31.75909736
34	50	305.4962729	Deep	Shallow subsurface	30.20498067
34	51	314.5958386	Deep	Shallow subsurface	32.86122925
34	52	334.0078487	Deep	Shallow subsurface	42.4786498
34	53	343.4769858	Deep	Shallow subsurface	39.44114963
34	54	365.8050523	Deep	Shallow subsurface	38.92616057
34	55	369.6106912	Deep	Shallow subsurface	40.55767107
34	56	391.1422822	Deep	Shallow subsurface	41.41394811
34	57	410.099513	Deep	Shallow subsurface	36.29661528
34	58	427.6495226	Deep	Shallow subsurface	36.37275907
34	59	432.0038419	Deep	Shallow subsurface	35.33689652
34	60	442.4968652	Deep	Shallow subsurface	38.37326307
35	36	43.72479292	Deep	Shallow subsurface	21.46331261
35	37	64.90312801	Deep	Shallow subsurface	21.42566555
35	38	67.63308145	Deep	Shallow subsurface	22.14069718
35	39	91.93652465	Deep	Shallow subsurface	25.18864799
35	40	116.129581	Deep	Shallow subsurface	22.34756345
35	41	128.4438902	Deep	Shallow subsurface	33.48979927
35	42	147.0923722	Deep	Shallow subsurface	24.93654504
35	43	157.6433196	Deep	Shallow subsurface	21.24838537
35	44	176.9448287	Deep	Shallow subsurface	21.8124271
35	45	182.8432525	Deep	Shallow subsurface	31.21667614
35	46	203.6599865	Deep	Shallow subsurface	28.80411883
35	47	224.3105385	Deep	Shallow subsurface	24.30196497
35	48	248.0200929	Deep	Shallow subsurface	29.71690045
35	49	269.0236515	Deep	Shallow subsurface	31.68262583
35	50	282.8630461	Deep	Shallow subsurface	29.49959641
35	51	291.9709135	Deep	Shallow subsurface	30.91221137
35	52	311.3858658	Deep	Shallow subsurface	43.70164254
35	53	320.8544563	Deep	Shallow subsurface	41.23269133
35	54	343.1917695	Deep	Shallow subsurface	39.29138466
35	55	346.9909181	Deep	Shallow subsurface	41.61867437
35	56	368.509068	Deep	Shallow subsurface	42.10808981
35	57	387.4761952	Deep	Shallow subsurface	37.94903088
35	58	405.0475818	Deep	Shallow subsurface	37.59507233
35	59	409.4058979	Deep	Shallow subsurface	36.87050511
35	60	419.8864039	Deep	Shallow subsurface	39.02452726
36	37	21.18562561	Deep	Shallow subsurface	21.07844499
36	38	23.9242556	Deep	Shallow subsurface	25.73882257
36	39	48.26857813	Deep	Shallow subsurface	24.79895397
36	40	72.45392452	Deep	Shallow subsurface	27.702622
36	41	84.72633958	Deep	Shallow subsurface	35.81833828
36	42	103.3695422	Deep	Shallow subsurface	28.19927321
36	43	113.9201929	Deep	Shallow subsurface	24.49029371
36	44	133.2216805	Deep	Shallow subsurface	23.08777609
36	45	139.1242271	Deep	Shallow subsurface	33.09649135
36	46	159.9626183	Deep	Shallow subsurface	32.71231132
36	47	180.6442611	Deep	Shallow subsurface	29.43870796
36	48	204.343143	Deep	Shallow subsurface	32.36952707
36	49	225.3072671	Deep	Shallow subsurface	34.85637743
36	50	239.138622	Deep	Shallow subsurface	33.66268961
36	51	248.2725305	Deep	Shallow subsurface	34.5902818
36	52	267.6951045	Deep	Shallow subsurface	46.49198618
36	53	277.1620031	Deep	Shallow subsurface	44.26230742
36	54	299.522968	Deep	Shallow subsurface	44.95672986
36	55	303.3051913	Deep	Shallow subsurface	44.28795305
36	56	324.7849045	Deep	Shallow subsurface	45.31918505
36	57	343.7687196	Deep	Shallow subsurface	40.81183967
36	58	361.3842864	Deep	Shallow subsurface	40.6690361
36	59	365.7509629	Deep	Shallow subsurface	38.35220583
36	60	376.2048848	Deep	Shallow subsurface	40.30466413
37	38	2.75539391	Deep	Shallow subsurface	24.60525951
37	39	27.11082358	Deep	Shallow subsurface	21.71053248
37	40	51.28009216	Deep	Shallow subsurface	23.78852663
37	41	63.54200332	Deep	Shallow subsurface	35.46491483
37	42	82.18960396	Deep	Shallow subsurface	24.47936626
37	43	92.74069169	Deep	Shallow subsurface	21.98074266
37	44	112.0582273	Deep	Shallow subsurface	22.94828832
37	45	117.9705654	Deep	Shallow subsurface	29.85410732
37	46	138.8401289	Deep	Shallow subsurface	30.90589934
37	47	159.5549385	Deep	Shallow subsurface	24.59186621
37	48	183.2398704	Deep	Shallow subsurface	28.49259917
37	49	204.1549662	Deep	Shallow subsurface	30.05767291
37	50	217.9617837	Deep	Shallow subsurface	28.4876799
37	51	227.0872851	Deep	Shallow subsurface	32.26516388
37	52	246.5107693	Deep	Shallow subsurface	43.47714909
37	53	255.9773954	Deep	Shallow subsurface	42.54613629
37	54	278.3429675	Deep	Shallow subsurface	41.64573749
37	55	282.1215662	Deep	Shallow subsurface	40.83729237
37	56	303.6070866	Deep	Shallow subsurface	42.75837204
37	57	322.6262555	Deep	Shallow subsurface	39.15868579
37	58	340.2859783	Deep	Shallow subsurface	38.20515326
37	59	344.6599778	Deep	Shallow subsurface	36.89771796
37	60	355.089222	Deep	Shallow subsurface	38.20855565
38	39	24.35908721	Deep	Shallow subsurface	25.57164253
38	40	48.53347031	Deep	Shallow subsurface	23.37646435
38	41	60.81092734	Deep	Shallow subsurface	33.77154625
38	42	79.46342553	Deep	Shallow subsurface	27.5998881
38	43	90.01466877	Deep	Shallow subsurface	25.38959994
38	44	109.3422207	Deep	Shallow subsurface	20.78843578
38	45	115.25923	Deep	Shallow subsurface	36.17548537
38	46	136.1408771	Deep	Shallow subsurface	32.18277609
38	47	156.8663902	Deep	Shallow subsurface	28.86850163
38	48	180.5461949	Deep	Shallow subsurface	33.83221952
38	49	201.4428347	Deep	Shallow subsurface	35.31817891
38	50	215.2366818	Deep	Shallow subsurface	34.01334154
38	51	224.3490702	Deep	Shallow subsurface	33.72796278
38	52	243.7709585	Deep	Shallow subsurface	46.26691896
38	53	253.2379633	Deep	Shallow subsurface	42.13656666
38	54	275.5997043	Deep	Shallow subsurface	42.67696911
38	55	279.3809364	Deep	Shallow subsurface	43.75114414
38	56	300.8810288	Deep	Shallow subsurface	44.4541378
38	57	319.9173724	Deep	Shallow subsurface	39.19786873
38	58	337.5921366	Deep	Shallow subsurface	39.88674543
38	59	341.9683659	Deep	Shallow subsurface	39.12391679
38	60	352.3897247	Deep	Shallow subsurface	40.83712418
39	40	24.19311226	Deep	Shallow subsurface	22.37616937
