	Shannon	csp_rel
V19PRr3	5.731305774185508	0.0015082315454062667
V19Sr3	6.88507081442924	0.024068302374696197
V1Dr1	3.7311994278877267	0.0
V1Dr3	5.939350427876422	0.0003254738664617635
V1PRr1	5.308317924690354	0.0004136590993616747
V1PRr2	4.204629610032626	2.0428018048153946e-05
V1PRr3	4.024007632887178	0.0
V20PRr1	6.285836879282067	0.00015372746126258942
V20PRr2	5.903657465832879	0.0004261190349778435
V20PRr3	6.164918466247619	0.00014337288035283066
V20Sr2	5.96635233156714	0.0010819737017126654
V21Dr1	6.419188665621339	0.004573356120104205
V21Dr2	6.4391231171779	0.001458553015772853
V21PRr1RE	6.486418634881328	0.0037353384081897684
V21PRr1	6.825869836466444	0.004788211573695791
V21PRr2RE	6.51633912765924	0.004146111935961146
V21PRr2	6.7589855176963844	0.0034095278668389182
V21PRr3RE	6.071089812627837	0.003174233179306468
V21PRr3	6.219115987959624	0.002302451743134699
V21Sr3	7.333976584683975	0.008264818682290783
V22PRr2	6.532367542115723	0.0001271236762829037
V23Dr1	7.156791071135077	0.006812563005313509
V23PRr1	7.48525766496414	0.005282276002423962
V23PRr2	7.464104144741901	0.0037055624537615894
V24Dr1	5.724478280939149	0.007235387045813587
V24PRr1	7.391429244651581	0.005522505892273678
V24PRr3	6.863915146224193	0.004549880651804872
V25Dr3	6.942061364649908	0.004763542819538752
V25PRr1	5.816038864902534	0.006051391048034151
V25PRr2	5.701189086497736	0.004590701535060438
V25PRr3	5.8748576015449485	0.01100331481395023
V25Sr2	6.663376628769209	0.004495140293210569
V25Sr3	6.788768518604426	0.005828410332757883
V26Dr2	6.733085009016507	0.008585739308417469
V26Dr3	6.697490245815354	0.0066056068306136195
V26PRr1	6.923702055728667	0.019740970023728405
V26PRr2	6.8941027051945385	0.009796381849277036
V26Sr2	6.940001994516361	0.020569742711819286
V27Dr2	6.89637980848588	0.015299422035283082
V27Dr3	6.921965494935353	0.015204522652378056
V27PRr1	5.583492777875401	0.00018142991288912425
V27PRr2	5.936716726168484	0.00023039818335640388
V27PRr3	5.520806780416911	0.00032611774527781506
V28Dr1	7.231885827342389	0.02232164021965493
V28Dr3	6.921876340946238	0.014322101466724458
V28PRr1	3.947191819925535	0.001873461474225382
V28PRr2	5.07719285582856	0.0046371101129872895
V28PRr3	5.957390235246284	0.0024753119674123976
V29PRr2	6.751709081435607	0.012851014480446158
V29PRr3	6.6387070633138645	0.02386455695148456
V2Dr1	5.913882597642477	0.0
V2Dr2	6.439182460325917	3.477468611498945e-05
V2PRr1	6.600551717684431	0.0003043399798737983
V2PRr2	6.669106866273619	0.0004690883351971218
V2PRr3	6.79671271667671	0.0001509389443295535
V2Sr1	6.697876824601222	0.0001404403025231948
V2Sr2	6.668763506274081	3.5466023549439636e-05
V30PRr1	6.124525018354079	0.00704187925170068
V30PRr2	6.119163575515557	0.008192941314991611
V30PRr3	5.301085411687517	0.008610181673376426
V30Sr2	6.960605353015559	0.018221396132268974
V31Dr1	6.190246358535238	0.025175387455353276
V31Dr3	6.48084944424996	0.020074239531559013
V32PRr1	6.319608752236793	0.03296317390803953
V32PRr2	6.713501952053058	0.011273675465928045
V32PRr3	7.480184702197517	0.002888796823168996
V33PRr1	5.345352105976838	0.0005442610789195897
V33PRr2	6.298739837887474	0.017305190858678935
V33PRr3	6.359071566593734	0.008067519142605265
V34Dr2	6.489752502589147	0.021338064378184928
V34PRr1	5.894048667556289	0.0022579112115518425
V34PRr2	6.047102318809542	0.0016154281448855254
V34PRr3	5.7867637875069775	0.0008165709909473532
V35Dr1	6.675862098886921	0.0022701435194841524
V35PRr1	5.790495942976079	0.0
V35PRr2	5.298764203037326	0.0
V35PRr3R	5.568153296483068	3.7319142107561233e-06
V35PRr3	5.499305220786495	0.0
V37Dr1	6.157807838216229	0.016694225061364497
V37PRr2	6.16095043247117	5.968314219807044e-05
V37PRr3	5.426642682205671	0.0001435995623632385
V38PRr3	5.622435760178003	0.028084102124007724
V38Sr2	5.675236731956882	0.00931713764239411
V39Dr1	6.377208785762782	0.010419215508311333
V39Dr3	6.381259347147173	0.008370298041224265
V39PRr1	6.331508186272836	0.0038071671053133463
V39PRr2	6.705889246349237	0.001461148356775063
V39PRr3	6.346537653428623	0.00017358298423866502
V39Sr2	6.012398144192285	0.010278932522383585
V3PRr1	6.192061167413402	0.0
V3PRr2	5.78678714001404	0.001201208638795324
V3PRr3	6.308918600024946	0.0006627405580443281
V40Dr1	6.634486161319593	0.004505160157387148
V40PRr1	6.744618390146746	0.005706789284328502
V40PRr2	6.809630393229877	0.004661997368631016
V40PRr3	7.068900933430195	0.003934297439502165
V40Sr3	6.488497183461163	0.0010244112895943492
V41Dr3	2.8981724681058965	0.0
V42PRr2	5.805215754625389	0.011820645327450773
V42Sr2	6.263847570347888	0.014684616501244956
V43Dr1	6.708151110931288	0.010315290880921233
V43Dr2	6.807140706944501	0.009234910607310128
V43Dr3	6.943287655295576	0.010615979576877385
V43PRr1	6.446824514581733	0.007530870471060521
V43PRr2	6.221695527600934	0.006394822861293625
V43PRr3	6.679933017688473	0.008844090997208225
V44Dr1	5.863774301377161	0.01484368247782326
V44PRr1	7.3072177824291575	0.0034382381750205785
V44PRr2	6.508885277212235	0.0014379650524037352
V45Dr1	3.967603815164985	0.00025107831938712093
V45Dr2	4.128080253944297	0.0
V45Dr3	4.363093474144993	0.00011633749755567492
V45PRr1	3.9973736469795016	0.0
V45PRr2	4.0049712068213585	5.404807822230957e-05
V45PRr3	4.575678931612778	6.366879715121228e-05
V45Sr3	5.9421386051634055	0.0001278597974700808
V46PRr1	5.735853415382764	0.00014699200897987547
V46PRr2	5.653241030036158	0.0
V46PRr3	5.48682330800736	0.00014524880774936973
V47PRr1	6.224518119049646	0.0
V47PRr2	6.08982517425374	0.0
V47PRr3	6.245834651991235	4.631114572059285e-05
V48Dr1	4.867907913185456	9.649932611303931e-05
V48Dr2	5.06123469819361	0.00020585494810288412
V48Dr3	5.096650754376663	0.0
V48PRr1	4.774732546763049	0.00011356935875757415
V49Dr2	4.728620965876189	0.00047600344007394117
V4Dr1	7.109718536985986	0.000585253064289905
V4Dr2	7.201052043175916	0.0007238605666818801
V4Dr3	6.570807970344038	0.0008726506351414764
V4PRr1	5.379853269829766	0.00012357114481006297
V4PRr2	6.203652662283682	0.0002447776910536063
V4PRr3	6.098574226722817	0.00016805214511221152
V4Sr1	6.762034190467464	5.513815841997012e-05
V4Sr3	6.629020029051823	0.00011648497504122393
V50PRr2	5.865702034889466	0.0009528328527546667
V51PRr2	5.59543009779564	0.0
V51PRr3	4.911814942714269	0.0
V53PRr2	1.9985603549558997	1.6634568111163273e-05
V54PRr1	5.3402198199449415	8.01807503200071e-05
V54PRr2	5.685109777763076	0.00010967646943932788
V54PRr3	5.402396820468725	0.0007315723776559506
V55Dr1	4.447687370542741	2.340036563071298e-05
V55PRr1	4.91251026987087	0.00018818694893919964
V55PRr2	5.071049722958107	0.000683641884963089
V55PRr3	5.276970921927992	0.0011440908033198023
V55Sr2	4.689765010307255	0.00012839863320965138
V55Sr3	4.648517862657769	0.0
V57PRr2	5.0712524527387295	0.0
V57PRr3	4.328680951009238	0.0
V58PRr1	5.469435632186034	0.0
V58PRr2	5.032003882871428	0.0
V58PRr3	5.40233431739782	6.397921954949033e-06
V5Dr1T	5.49960558111765	0.0032372947754549667
V5Dr1	6.795855757626073	0.0
V5PRr1T	7.188720758066933	1.50665943470138e-05
V5PRr1	7.17884726328341	0.0
V5PRr2	6.716315778226124	0.0
V5PRr3	6.863213719021714	0.0014011812055547525
V5Sr1	6.328531249700161	0.00011319900384876613
V5Sr3	7.270014353686028	0.001223133550392701
V60PRr1O	5.923773222159181	0.00043491986727387525
V60PRr1	4.722783460077274	3.815932866517546e-05
V60PRr2	5.86936488938469	0.0006010172923565928
V6Dr1	7.316495737976562	0.0
V6PRr1	6.4243534160765705	0.0
V6PRr2	6.357427168516143	9.304686178311623e-05
V6PRr3	5.520279607807068	0.0
V6Sr1	6.408921725188833	0.0
V6Sr3	6.37443817074948	0.0
V7Dr1T	5.959748051013497	0.020387764671331143
V7Dr3R	5.88120519136176	0.022109729644172592
V7Dr3	5.700748487534641	0.019929199927787068
V7PRr1O	6.3291080959454575	0.003928503422808108
V7PRr1T	6.1505963294041255	0.004588867086190799
V7PRr1	6.207171559113666	0.0033593627253275544
V7PRr2	5.508287065474857	0.007519516598809087
V7PRr3	5.28932798649384	0.009516727197708616
V8Dr3	7.177119968610017	0.005333300936668571
V8PRr1	6.698132051182824	0.0017140092484891106
V8PRr2	6.4076916124531795	0.0013230432835223671
V8PRr3	6.214931858647388	0.0014004623008684561
V9PRr1	6.422262495156975	0.00035531900295037296
V9PRr2	6.159698223391828	0.0016059514400720495
V9PRr3	6.800607764502855	0.0003459951066406347
