rank	genus	phylum	class	n_asvs	mean_relative_abundance	median_relative_abundance	prevalence	mean_surface	mean_shallow_subsurface	mean_root_adjacent	mean_west_third	prevalence_west_third	mean_central_third	prevalence_central_third	mean_east_third	prevalence_east_third
1264	Nioella	Pseudomonadota	Alphaproteobacteria	2	1.321099065e-07	0	0.002444987775	1.189434101e-07	2.150036091e-07	7.581335792e-08	1.710153968e-07	0.002087682672	1.877809841e-07	0.004683840749	0	0
1265	Propionicicella	Actinomycetota	Actinobacteria	4	1.302386966e-07	0	0.0032599837	0	0	3.371368791e-07	7.318512229e-08	0.004175365344	2.921480261e-07	0.004683840749	0	0
1266	Candidatus Chlorothrix	Chloroflexota	Chloroflexia	7	1.258656566e-07	0	0.007334963325	0	2.71832736e-07	1.073183297e-07	3.224157843e-07	0.01878914405	0	0	0	0
1267	Gallaecimonas	Pseudomonadota	Gammaproteobacteria	2	1.248978362e-07	0	0.002444987775	0	0	3.233114874e-07	0	0	0	0	4.774132244e-07	0.009345794393
1268	Fluviispira	Bdellovibrionota	Oligoflexia	6	1.222684056e-07	0	0.00488997555	3.441298659e-07	1.209232558e-09	4.545634169e-08	1.938779578e-07	0.008350730689	1.110741731e-07	0.002341920375	3.030255437e-08	0.003115264798
1269	Desulfitibacter	Bacillota	Moorellia	3	1.188808034e-07	0	0.00488997555	2.819956131e-07	0	8.642273788e-08	8.909473468e-09	0.002087682672	3.820223946e-08	0.002341920375	3.903014074e-07	0.01246105919
1270	Hassallia	Bacteroidota	Bacteroidia	15	1.149572013e-07	0	0.00814995925	0	0	2.975790844e-07	6.111903644e-08	0.008350730689	2.325579645e-07	0.009367681499	3.886048815e-08	0.006230529595
1271	Comamonas	Pseudomonadota	Gammaproteobacteria	2	1.149379856e-07	0	0.00162999185	2.512592558e-07	0	1.003385342e-07	9.929115909e-08	0.002087682672	2.188956514e-07	0.002341920375	0	0
1272	Ferruginibacter	Bacteroidota	Bacteroidia	16	1.142650091e-07	0	0.01140994295	6.412318217e-09	1.842195695e-07	1.426795945e-07	1.398494412e-07	0.01043841336	1.382273326e-07	0.01639344262	4.421250107e-08	0.006230529595
1273	NS5 marine group	Bacteroidota	Bacteroidia	4	1.08738645e-07	0	0.0032599837	3.258359226e-07	1.814339509e-08	1.117873561e-08	0	0	3.000552617e-07	0.007025761124	1.6506918e-08	0.003115264798
1274	Aurantimicrobium	Actinomycetota	Actinobacteria	1	1.08538154e-07	0	0.000814995925	3.580008467e-07	0	0	2.780298851e-07	0.002087682672	0	0	0	0
1275	Anaerovorax	Bacillota	Clostridia	3	1.085073428e-07	0	0.002444987775	7.835677473e-08	0	2.193877413e-07	8.81763619e-08	0.004175365344	2.128853214e-07	0.002341920375	0	0
1276	F1-37X2	Balneolota	Balneolia	3	1.05245726e-07	0	0.0032599837	0	5.385317105e-08	2.29152843e-07	4.283519451e-08	0.002087682672	0	0	3.383752261e-07	0.009345794393
1277	Microcoleus SAG 1449-1a	Cyanobacteriota	Cyanobacteriia	1	1.051132313e-07	0	0.00162999185	0	0	2.720969088e-07	0	0	3.020466856e-07	0.004683840749	0	0
1278	Candidatus Nitrosocosmicus	Thermoproteota	Nitrososphaeria	7	1.046579933e-07	0	0.0097799511	2.178854801e-08	4.491532473e-08	2.177157789e-07	1.040520332e-07	0.01461377871	1.135810377e-07	0.009367681499	9.369261928e-08	0.003115264798
1279	Scytonema UTEX 2349	Cyanobacteriota	Cyanobacteriia	1	1.043793206e-07	0	0.000814995925	3.442834042e-07	0	0	2.67376673e-07	0.002087682672	0	0	0	0
1280	Halobiforma	Halobacteriota	Halobacteria	1	1.031493705e-07	0	0.000814995925	0	3.32189705e-07	0	0	0	2.964034604e-07	0.002341920375	0	0
1281	Hylemonella	Pseudomonadota	Gammaproteobacteria	4	1.016571255e-07	0	0.00162999185	0	0	2.631504072e-07	0	0	2.921154403e-07	0.004683840749	0	0
1282	Halorhabdus	Halobacteriota	Halobacteria	1	1.01391996e-07	0	0.002444987775	0	3.265301289e-07	0	0	0	0	0	3.875637978e-07	0.009345794393
1283	Herminiimonas	Pseudomonadota	Gammaproteobacteria	11	1.008956264e-07	0	0.00814995925	1.816078686e-08	1.036612565e-08	2.385941497e-07	1.195394283e-07	0.01043841336	1.131948093e-07	0.009367681499	5.671452893e-08	0.003115264798
1284	Gimesia	Planctomycetota	Planctomycetes	11	9.720927331e-08	0	0.005704971475	0	0	2.516366632e-07	5.247957477e-08	0.004175365344	1.847064869e-07	0.007025761124	4.756508454e-08	0.006230529595
1285	Planobispora	Actinomycetota	Actinobacteria	11	9.467295451e-08	0	0.0065199674	1.238162746e-07	5.920736645e-08	1.003081317e-07	1.625843999e-07	0.01461377871	0	0	1.192703665e-07	0.003115264798
1286	Acidiphilium	Pseudomonadota	Alphaproteobacteria	2	9.348626901e-08	0	0.00162999185	0	2.750151628e-07	2.094277432e-08	2.394731776e-07	0.004175365344	0	0	0	0
1287	Plot4-2H12	Pseudomonadota	Alphaproteobacteria	6	8.943165088e-08	0	0.0032599837	0	0	2.315034507e-07	2.29086922e-07	0.008350730689	0	0	0	0
1288	Paenarthrobacter	Actinomycetota	Actinobacteria	2	8.812197916e-08	0	0.00162999185	1.210341746e-08	0	2.1861434e-07	9.399731303e-09	0.002087682672	2.426772767e-07	0.002341920375	0	0
1289	Selenomonas	Bacillota	Negativicutes	3	8.785959342e-08	0	0.000814995925	0	0	2.274340108e-07	2.250599606e-07	0.002087682672	0	0	0	0
1290	Novibacillus	Bacillota	Bacilli	6	8.783378485e-08	0	0.007334963325	4.630726269e-08	0	1.910247939e-07	4.807897094e-09	0.002087682672	2.120509421e-07	0.01639344262	4.649009038e-08	0.003115264798
1291	TX1A-55	Pseudomonadota	Gammaproteobacteria	2	8.679074492e-08	0	0.004074979625	0	0	2.246671815e-07	0	0	2.70387454e-08	0.002341920375	2.957841113e-07	0.01246105919
1292	Chryseotalea	Bacteroidota	Bacteroidia	2	8.579205935e-08	0	0.0032599837	0	0	2.220819764e-07	0	0	2.465265968e-07	0.009367681499	0	0
1293	Sporomusa	Bacillota	Negativicutes	2	8.453000111e-08	0	0.002444987775	0	0	2.188150029e-07	1.268536825e-07	0.004175365344	1.005981204e-07	0.002341920375	0	0
1294	Haloarchaeobius	Halobacteriota	Halobacteria	3	8.43905375e-08	0	0.004074979625	0	2.484713103e-07	1.873337611e-08	0	0	0	0	3.225769144e-07	0.01557632399
1295	Arhodomonas	Pseudomonadota	Gammaproteobacteria	3	8.438526402e-08	0	0.002444987775	2.46382778e-07	2.469994675e-08	5.222881507e-09	0	0	2.146472913e-07	0.002341920375	3.702905154e-08	0.006230529595
1296	Odoribacter	Bacteroidota	Bacteroidia	5	8.412488027e-08	0	0.00162999185	0	0	2.17766304e-07	2.154931693e-07	0.004175365344	0	0	0	0
1297	UCG-012	Bacillota	Clostridia	4	8.349357734e-08	0	0.002444987775	0	0	2.161321084e-07	0	0	0	0	3.19148347e-07	0.009345794393
1298	Dorea	Bacillota	Clostridia	1	8.320291348e-08	0	0.002444987775	2.211793654e-07	5.199803389e-08	0	1.907902204e-07	0.004175365344	2.506196546e-08	0.002341920375	0	0
1299	Desulfohalotomaculum	Bacillota	Desulfotomaculia	3	8.279259473e-08	0	0.002444987775	0	1.84516071e-07	6.60039888e-08	2.720918674e-08	0.002087682672	2.073848086e-07	0.004683840749	0	0
1300	Aquincola	Pseudomonadota	Gammaproteobacteria	12	7.984696079e-08	0	0.008964955175	1.192746384e-08	5.246755023e-08	1.551583707e-07	1.427365139e-07	0.01252609603	6.561713956e-08	0.009367681499	4.931190488e-09	0.003115264798
1301	Candidatus Obscuribacter	Cyanobacteriota	Vampirivibrionia	11	7.929755647e-08	0	0.008964955175	0	0	2.052702569e-07	6.830379664e-08	0.008350730689	1.179055493e-07	0.01170960187	4.434552534e-08	0.006230529595
1302	Nodosilinea PCC-7104	Cyanobacteriota	Cyanobacteriia	4	7.762683274e-08	0	0.0032599837	8.529151414e-08	0	1.340077648e-07	1.669512072e-07	0.006263048017	3.578101995e-08	0.002341920375	0	0
1303	Syntrophaceticus	Bacillota	Thermacetogenia	1	7.393540871e-08	0	0.000814995925	0	2.381069462e-07	0	1.893919551e-07	0.002087682672	0	0	0	0
1304	Desulfoglaeba	Thermodesulfobacteriota	Syntrophobacteria	1	7.327782099e-08	0	0.000814995925	0	0	1.896875239e-07	1.877074872e-07	0.002087682672	0	0	0	0
1305	Anaeromicropila	Bacillota	Clostridia	3	7.264129279e-08	0	0.002444987775	1.78445868e-07	5.970867022e-08	0	1.385842649e-07	0.004175365344	5.327635446e-08	0.002341920375	0	0
1306	Siccibacter	Pseudomonadota	Gammaproteobacteria	3	7.113867655e-08	0	0.0032599837	0	0	1.841501184e-07	1.822278833e-07	0.008350730689	0	0	0	0
1307	Pelagerythrobacter	Pseudomonadota	Alphaproteobacteria	11	6.936640634e-08	0	0.0065199674	1.38206162e-08	0	1.687158467e-07	4.378377247e-08	0.004175365344	7.975759001e-08	0.007025761124	9.371857517e-08	0.009345794393
1308	Winogradskyella	Bacteroidota	Bacteroidia	1	6.933138981e-08	0	0.000814995925	0	2.232798302e-07	0	0	0	1.992262653e-07	0.002341920375	0	0
1309	Kroppenstedtia	Bacillota	Bacilli	2	6.886268521e-08	0	0.0032599837	8.562671447e-08	1.381663438e-07	0	1.763977344e-07	0.008350730689	0	0	0	0
1310	Fontibacter	Bacteroidota	Bacteroidia	1	6.720230262e-08	0	0.000814995925	0	0	1.73960391e-07	0	0	1.93108256e-07	0.002341920375	0	0
1311	[Eubacterium] siraeum group	Bacillota	Clostridia	1	6.608562185e-08	0	0.000814995925	0	0	1.710697426e-07	1.69284046e-07	0.002087682672	0	0	0	0
1312	Hoylesella	Bacteroidota	Bacteroidia	3	6.331058938e-08	0	0.000814995925	0	0	1.638862725e-07	1.621755598e-07	0.002087682672	0	0	0	0
1313	UCG-001	Bacillota	Clostridia	1	6.088725902e-08	0	0.000814995925	0	1.960857397e-07	0	0	0	1.74961749e-07	0.002341920375	0	0
1314	Tepidimicrobium	Bacillota	Clostridia	2	6.041265489e-08	0	0.000814995925	0	0	1.563846573e-07	1.547522496e-07	0.002087682672	0	0	0	0
1315	Anaeroplasma	Bacillota	Bacilli	1	6.007783805e-08	0	0.000814995925	0	0	1.555179479e-07	1.538945872e-07	0.002087682672	0	0	0	0
1316	ADurb.Bin118	Verrucomicrobiota	Verrucomicrobiia	15	5.973776213e-08	0	0.01222493888	0	3.771482925e-08	1.243225405e-07	7.982232307e-08	0.01461377871	7.046196664e-08	0.01639344262	1.550181194e-08	0.003115264798
1317	Aurantiacibacter	Pseudomonadota	Alphaproteobacteria	1	5.943990852e-08	0	0.000814995925	0	1.914245873e-07	0	0	0	0	0	2.27204884e-07	0.003115264798
1318	Microcoleus Es-Yyy1400	Cyanobacteriota	Cyanobacteriia	3	5.883883725e-08	0	0.00162999185	6.08369172e-08	0	1.045652323e-07	4.724704217e-08	0.002087682672	1.160747544e-07	0.002341920375	0	0
1319	HN-HF0106	Bacillota	Clostridia	2	5.717772087e-08	0	0.00162999185	0	0	1.480106825e-07	6.635606071e-08	0.002087682672	0	0	1.195405309e-07	0.003115264798
1320	Flexibacter	Bacteroidota	Bacteroidia	3	5.630658492e-08	0	0.002444987775	0	1.898961132e-08	1.304918519e-07	1.510447163e-08	0.002087682672	1.448551236e-07	0.004683840749	0	0
1321	Nodularia PCC-9350	Cyanobacteriota	Cyanobacteriia	3	5.627490208e-08	0	0.002444987775	8.844057927e-09	1.725966281e-07	0	1.441530373e-07	0.006263048017	0	0	0	0
1322	Clade Ia	Pseudomonadota	Alphaproteobacteria	1	5.592165381e-08	0	0.00162999185	0	5.443018527e-08	1.010083726e-07	0	0	1.606929022e-07	0.004683840749	0	0
1323	Fervidobacterium	Thermotogota	Thermotogae	2	5.534816383e-08	0	0.00162999185	0	1.782472363e-07	0	1.335829084e-08	0.002087682672	1.440598963e-07	0.002341920375	0	0
1324	Lachnospiraceae UCG-007	Bacillota	Clostridia	1	5.528424575e-08	0	0.00162999185	0	0	1.431092184e-07	1.208140673e-07	0.002087682672	2.333449951e-08	0.002341920375	0	0
1325	Mangrovibacter	Pseudomonadota	Gammaproteobacteria	2	5.449737782e-08	0	0.000814995925	0	1.755073034e-07	0	0	0	1.566001934e-07	0.002341920375	0	0
1326	Planotetraspora	Actinomycetota	Actinobacteria	1	5.444376399e-08	0	0.000814995925	0	0	1.40933541e-07	0	0	0	0	2.081074717e-07	0.003115264798
1327	Centipeda	Bacillota	Negativicutes	2	5.426621947e-08	0	0.000814995925	0	0	1.404739479e-07	1.390076227e-07	0.002087682672	0	0	0	0
1328	Siminovitchia	Bacillota	Bacilli	1	5.374170746e-08	0	0.000814995925	1.772609544e-07	0	0	1.376640398e-07	0.002087682672	0	0	0	0
1329	Parvimonas	Bacillota	Clostridia	1	5.297416662e-08	0	0.000814995925	0	0	1.371293301e-07	1.356979174e-07	0.002087682672	0	0	0	0
1330	Tannerella	Bacteroidota	Bacteroidia	2	5.127332721e-08	0	0.00162999185	0	0	1.327265242e-07	8.605233788e-08	0.002087682672	5.080398745e-08	0.002341920375	0	0
1331	Hamadaea	Actinomycetota	Actinobacteria	3	5.079547608e-08	0	0.002444987775	0	3.690256563e-08	1.018273663e-07	2.935256264e-08	0.002087682672	3.737546341e-09	0.002341920375	1.453901538e-07	0.003115264798
1332	Halogranum	Halobacteriota	Halobacteria	1	4.984934806e-08	0	0.002444987775	0	1.605384516e-07	0	0	0	0	0	1.905456388e-07	0.009345794393
1333	Candidatus Actinomarina	Actinomycetota	Acidimicrobiia	1	4.977251658e-08	0	0.000814995925	0	0	1.288415144e-07	0	0	0	0	1.902519559e-07	0.003115264798
1334	Saliphagus	Halobacteriota	Halobacteria	2	4.966616553e-08	0	0.002444987775	0	1.599485173e-07	0	0	0	0	0	1.898454365e-07	0.009345794393
1335	Scopulibacillus	Bacillota	Bacilli	2	4.938868025e-08	0	0.00162999185	0	0	1.278479128e-07	1.265133834e-07	0.004175365344	0	0	0	0
1336	Thermanaerothrix	Chloroflexota	Anaerolineae	13	4.923022269e-08	0	0.01059494703	0	5.373849905e-08	8.424285887e-08	6.930533403e-08	0.01252609603	2.94551221e-08	0.004683840749	4.557910003e-08	0.01557632399
1337	Fischerella CENA298	Cyanobacteriota	Cyanobacteriia	1	4.921339245e-08	0	0.000814995925	0	0	1.273941615e-07	1.260643686e-07	0.002087682672	0	0	0	0
1338	Halanaerobium	Halanaerobiaeota	Halanaerobiia	3	4.889297958e-08	0	0.00162999185	0	1.574584933e-07	0	0	0	0	0	1.868899874e-07	0.006230529595
1339	Proteus	Pseudomonadota	Gammaproteobacteria	2	4.881699007e-08	0	0.00162999185	0	1.572137712e-07	0	6.456507237e-08	0.002087682672	6.784959518e-08	0.002341920375	0	0
1340	Marivita	Pseudomonadota	Alphaproteobacteria	1	4.881218644e-08	0	0.000814995925	0	0	1.263555965e-07	0	0	1.402635896e-07	0.002341920375	0	0
1341	Desulfotruncus	Bacillota	Desulfotomaculia	2	4.874987522e-08	0	0.00162999185	0	1.569976296e-07	0	0	0	0	0	1.86342981e-07	0.006230529595
1342	Dissulfurimicrobium	Thermodesulfobacteriota	Dissulfuribacteria	1	4.675271321e-08	0	0.002444987775	7.641821509e-08	5.168215765e-08	1.950865197e-08	0	0	6.657511947e-08	0.002341920375	9.014954236e-08	0.006230529595
1343	Methyloligella	Pseudomonadota	Alphaproteobacteria	4	4.586708998e-08	0	0.0032599837	0	0	1.187318975e-07	1.946412872e-08	0.004175365344	1.23219083e-08	0.002341920375	1.298883081e-07	0.003115264798
1344	Proteiniborus	Bacillota	Clostridia	1	4.580739767e-08	0	0.000814995925	0	0	1.185773775e-07	1.173396178e-07	0.002087682672	0	0	0	0
1345	Irregularibacter	Bacillota	Clostridia	3	4.468264827e-08	0	0.002444987775	1.685303377e-08	0	1.024394111e-07	2.920909687e-08	0.004175365344	9.563103519e-08	0.002341920375	0	0
1346	Oceanibaculum	Pseudomonadota	Alphaproteobacteria	3	4.464283448e-08	0	0.00162999185	0	0	1.155627804e-07	0	0	0	0	1.706441056e-07	0.006230529595
1347	[Eubacterium] brachy group	Bacillota	Clostridia	2	4.417695479e-08	0	0.00162999185	0	0	1.143568007e-07	8.936204318e-08	0.002087682672	2.669954297e-08	0.002341920375	0	0
1348	Limisphaera	Verrucomicrobiota	Verrucomicrobiia	11	4.375964004e-08	0	0.008964955175	2.146228019e-08	8.982788177e-09	8.921237933e-08	5.358265856e-08	0.01252609603	5.029937202e-08	0.009367681499	2.040234589e-08	0.003115264798
1349	Propionispora	Bacillota	Negativicutes	2	4.33975246e-08	0	0.00162999185	0	1.250386454e-07	1.183341515e-08	1.170989307e-08	0.002087682672	0	0	1.484103549e-07	0.003115264798
1350	Sanguibacter	Actinomycetota	Actinobacteria	1	4.335253678e-08	0	0.00162999185	3.854653168e-08	1.019796662e-07	0	1.11051279e-07	0.004175365344	0	0	0	0
1351	Salipaludibacillus	Bacillota	Bacilli	6	4.323183793e-08	0	0.00488997555	0	5.309796944e-08	6.923025059e-08	1.183453456e-08	0.004175365344	5.384325519e-08	0.004683840749	7.596776671e-08	0.006230529595
1352	Halapricum	Halobacteriota	Halobacteria	1	4.247115677e-08	0	0.00162999185	0	9.262480029e-08	3.548957901e-08	0	0	0	0	1.623430198e-07	0.006230529595
1353	Hornefia	Bacillota	Clostridia	1	4.005363818e-08	0	0.000814995925	0	0	1.03683152e-07	1.026008644e-07	0.002087682672	0	0	0	0
1354	Desulfobulbus	Thermodesulfobacteriota	Desulfobulbia	1	4.005363818e-08	0	0.000814995925	0	0	1.03683152e-07	1.026008644e-07	0.002087682672	0	0	0	0
1355	P3OB-51	Pseudomonadota	Gammaproteobacteria	12	3.995325891e-08	0	0.007334963325	1.142791814e-08	1.50157795e-08	8.238491803e-08	4.963929838e-08	0.008350730689	1.880560247e-08	0.004683840749	5.363063086e-08	0.009345794393
1356	Chroococcidiopsis PCC 7203	Cyanobacteriota	Cyanobacteriia	2	3.950156511e-08	0	0.00162999185	0	0	1.022540515e-07	4.440040176e-08	0.002087682672	6.370170479e-08	0.002341920375	0	0
1357	Pueribacillus	Bacillota	Bacilli	4	3.899389465e-08	0	0.0032599837	1.206975562e-07	4.35910189e-09	2.711392452e-09	9.988623953e-08	0.008350730689	0	0	0	0
1358	Muricoccus	Pseudomonadota	Alphaproteobacteria	9	3.88772251e-08	0	0.0065199674	0	8.72459927e-09	9.362506936e-08	7.850486536e-08	0.01043841336	2.364994073e-08	0.007025761124	0	0
1359	Xanthomonas	Pseudomonadota	Gammaproteobacteria	2	3.861382222e-08	0	0.00162999185	7.573877145e-08	0	4.051547867e-08	9.891265108e-08	0.004175365344	0	0	0	0
1360	Streptantibioticus	Actinomycetota	Actinobacteria	1	3.812389392e-08	0	0.000814995925	0	0	9.868780135e-08	9.765765729e-08	0.002087682672	0	0	0	0
1361	Rhodopirellula	Planctomycetota	Planctomycetes	2	3.703969896e-08	0	0.002444987775	0	6.557041423e-08	4.317591309e-08	4.272522506e-08	0.002087682672	0	0	7.782656642e-08	0.006230529595
1362	Methylophilus	Pseudomonadota	Gammaproteobacteria	7	3.697462373e-08	0	0.005704971475	0	0	9.57127918e-08	8.086239625e-08	0.01252609603	0	0	2.066908259e-08	0.003115264798
1363	Ancylobacter	Pseudomonadota	Alphaproteobacteria	1	3.672824287e-08	0	0.00162999185	0	0	9.507500845e-08	0	0	1.055399391e-07	0.004683840749	0	0
1364	Schnuerera	Bacillota	Clostridia	1	3.647480163e-08	0	0.000814995925	0	1.174660934e-07	0	9.343336451e-08	0.002087682672	0	0	0	0
1365	Harryflintia	Bacillota	Clostridia	2	3.626124111e-08	0	0.00162999185	0	0	9.386612414e-08	2.477626377e-08	0.002087682672	7.640447891e-08	0.002341920375	0	0
1366	Aminicenans	Acidobacteriota	Aminicenantia	1	3.603966895e-08	0	0.000814995925	1.18872779e-07	0	0	0	0	1.035612969e-07	0.002341920375	0	0
1367	Tengunoibacter	Chloroflexota	Ktedonobacteria	13	3.601970245e-08	0	0.0065199674	0	1.140621147e-08	8.407259141e-08	4.120766688e-08	0.006263048017	5.727799173e-08	0.01170960187	0	0
1368	Pseudanabaena NgrPSln22	Cyanobacteriota	Cyanobacteriia	2	3.599401812e-08	0	0.002444987775	3.854653168e-08	7.828175972e-08	0	9.22017959e-08	0.006263048017	0	0	0	0
1369	Thermoclostridium	Bacillota	Clostridia	1	3.563481034e-08	0	0.000814995925	0	1.147609246e-07	0	9.128165405e-08	0.002087682672	0	0	0	0
1370	Rikenellaceae RC9 gut group	Bacteroidota	Bacteroidia	3	3.544024917e-08	0	0.002444987775	0	0	9.174089817e-08	9.078326876e-08	0.006263048017	0	0	0	0
1371	Fenollaria	Bacillota	Clostridia	1	3.520867996e-08	0	0.000814995925	0	1.133885835e-07	0	0	0	1.011734199e-07	0.002341920375	0	0
1372	Variibacter	Pseudomonadota	Alphaproteobacteria	7	3.515161123e-08	0	0.005704971475	0	8.718203779e-09	8.398605768e-08	3.206086104e-08	0.008350730689	6.504420267e-08	0.007025761124	0	0
1373	Sarcina	Bacillota	Clostridia	1	3.499246996e-08	0	0.000814995925	0	0	9.058177349e-08	8.96362435e-08	0.002087682672	0	0	0	0
1374	Haloprofundus	Halobacteriota	Halobacteria	2	3.398407898e-08	0	0.00162999185	0	6.635321491e-08	3.463689879e-08	0	0	0	0	1.299017598e-07	0.006230529595
1375	Kineothrix	Bacillota	Clostridia	3	3.391940655e-08	0	0.00162999185	0	0	8.78040334e-08	7.5309523e-08	0.002087682672	1.298793985e-08	0.002341920375	0	0
1376	Azomonas	Pseudomonadota	Gammaproteobacteria	1	3.380386058e-08	0	0.000814995925	0	1.088644014e-07	0	0	0	0	0	1.292128876e-07	0.003115264798
1377	MM1	Pseudomonadota	Gammaproteobacteria	7	3.377663677e-08	0	0.005704971475	1.019693096e-08	6.383463309e-08	2.812168732e-08	0	0	8.227022057e-08	0.01170960187	1.967149263e-08	0.006230529595
1378	Oscillatoria	Cyanobacteriota	Cyanobacteriia	1	3.36619941e-08	0	0.000814995925	0	0	8.713769358e-08	0	0	9.672896196e-08	0.002341920375	0	0
1379	Campylobacter	Campylobacterota	Campylobacteria	1	3.359337396e-08	0	0.000814995925	0	0	8.696006296e-08	8.605233788e-08	0.002087682672	0	0	0	0
1380	Candidatus Turbabacter	Bdellovibrionota	Oligoflexia	1	3.32884425e-08	0	0.00162999185	0	0	8.617071509e-08	8.527122955e-08	0.004175365344	0	0	0	0
1381	Izhakiella	Pseudomonadota	Gammaproteobacteria	2	3.309584832e-08	0	0.00162999185	0	0	8.567216432e-08	0	0	7.191264815e-08	0.002341920375	3.084705647e-08	0.003115264798
1382	Thioalkalivibrio	Pseudomonadota	Gammaproteobacteria	9	3.202223743e-08	0	0.004074979625	0	0	8.289300701e-08	9.782015656e-09	0.002087682672	7.248380928e-08	0.007025761124	1.138664567e-08	0.003115264798
1383	Salinithrix	Bacillota	Bacilli	1	3.195487739e-08	0	0.000814995925	0	1.02909802e-07	0	8.185518696e-08	0.002087682672	0	0	0	0
1384	Francisella	Pseudomonadota	Gammaproteobacteria	1	3.16308166e-08	0	0.00162999185	0	0	8.187977208e-08	0	0	0	0	1.209065793e-07	0.006230529595
1385	Lachnospiraceae UCG-009	Bacillota	Clostridia	1	3.138678871e-08	0	0.000814995925	1.035257789e-07	0	0	8.03999786e-08	0.002087682672	0	0	0	0
1386	Thermomonas	Pseudomonadota	Gammaproteobacteria	3	3.102377879e-08	0	0.00162999185	4.704220711e-08	0	4.338918887e-08	4.293627458e-08	0.002087682672	0	0	5.451620264e-08	0.003115264798
1387	Halostella	Halobacteriota	Halobacteria	4	3.043978936e-08	0	0.0032599837	0	0	7.879666993e-08	0	0	0	0	1.163539612e-07	0.01246105919
1388	Coralloluteibacterium	Pseudomonadota	Gammaproteobacteria	2	3.022637911e-08	0	0.000814995925	0	9.73432209e-08	0	7.742748886e-08	0.002087682672	0	0	0	0
1389	RS25G	Verrucomicrobiota	Verrucomicrobiia	5	3.0209332e-08	0	0.004074979625	0	7.097227722e-09	7.249537258e-08	4.4433348e-08	0.008350730689	3.696317722e-08	0.002341920375	0	0
1390	Parasediminibacterium	Bacteroidota	Bacteroidia	11	3.013727422e-08	0	0.00814995925	0	2.222509959e-08	6.014909815e-08	4.642008445e-08	0.01043841336	1.245553858e-08	0.004683840749	2.936043627e-08	0.009345794393
1391	Moraxella	Pseudomonadota	Gammaproteobacteria	2	2.972710477e-08	0	0.00162999185	0	7.883284238e-08	1.358617006e-08	1.3444352e-08	0.002087682672	0	0	9.35679531e-08	0.003115264798
1392	Acetonema	Bacillota	Negativicutes	2	2.966040066e-08	0	0.002444987775	0	8.784694355e-08	6.167987584e-09	6.10360358e-09	0.002087682672	0	0	1.04266933e-07	0.006230529595
1393	Prochlorococcus MIT9313	Cyanobacteriota	Cyanobacteriia	1	2.943783195e-08	0	0.000814995925	0	9.480372653e-08	0	7.540755701e-08	0.002087682672	0	0	0	0
1394	Umezawaea	Actinomycetota	Actinobacteria	1	2.912280685e-08	0	0.000814995925	9.605829032e-08	0	0	7.46005929e-08	0.002087682672	0	0	0	0
1395	Catellicoccus	Bacillota	Bacilli	3	2.90123587e-08	0	0.00162999185	0	0	7.510161208e-08	0	0	8.336806587e-08	0.004683840749	0	0
1396	Geosporobacter	Bacillota	Clostridia	1	2.864736065e-08	0	0.000814995925	0	9.225803548e-08	0	0	0	8.231923073e-08	0.002341920375	0	0
1397	Gelria	Bacillota	Incertae Sedis	1	2.864736065e-08	0	0.000814995925	0	9.225803548e-08	0	0	0	8.231923073e-08	0.002341920375	0	0
1398	Leptospirillum	Nitrospirota	Leptospirillia	1	2.78125349e-08	0	0.000814995925	0	8.956950216e-08	0	7.124421779e-08	0.002087682672	0	0	0	0
1399	Peptostreptococcus	Bacillota	Clostridia	2	2.684670585e-08	0	0.00162999185	0	5.317091169e-08	2.675694245e-08	6.8770163e-08	0.004175365344	0	0	0	0
1400	Rhodoluna	Actinomycetota	Actinobacteria	1	2.651843632e-08	0	0.000814995925	8.746806819e-08	0	0	0	0	7.620168938e-08	0.002341920375	0	0
1401	Chryseoglobus	Actinomycetota	Actinobacteria	1	2.606506464e-08	0	0.000814995925	0	8.394182236e-08	0	6.676792133e-08	0.002087682672	0	0	0	0
1402	Panacibacter	Bacteroidota	Bacteroidia	2	2.597052765e-08	0	0.00162999185	0	1.28113144e-08	5.692980305e-08	6.652575664e-08	0.004175365344	0	0	0	0
1403	Filifactor	Bacillota	Clostridia	1	2.584105689e-08	0	0.000814995925	0	0	6.689235612e-08	6.619410606e-08	0.002087682672	0	0	0	0
1404	Kineobactrum	Pseudomonadota	Gammaproteobacteria	1	2.545525865e-08	0	0.000814995925	0	8.197795895e-08	0	0	0	0	0	9.730094193e-08	0.003115264798
1405	Lacticigenium	Bacillota	Bacilli	1	2.534352344e-08	0	0.000814995925	0	8.161811881e-08	0	6.491963104e-08	0.002087682672	0	0	0	0
1406	Thiofilum	Pseudomonadota	Gammaproteobacteria	1	2.533531535e-08	0	0.000814995925	0	0	6.558318974e-08	0	0	7.280194833e-08	0.002341920375	0	0
1407	Bilophila	Thermodesulfobacteriota	Desulfovibrionia	1	2.514780677e-08	0	0.000814995925	0	0	6.509780359e-08	6.441828581e-08	0.002087682672	0	0	0	0
1408	Candidimonas	Pseudomonadota	Gammaproteobacteria	1	2.501880539e-08	0	0.000814995925	0	0	6.476386964e-08	6.408783759e-08	0.002087682672	0	0	0	0
