profile	trip	site	compartment	depth	lat	lon	lib_series	lib_number	dna_conc	dna_kit
e8466_F21Sr1	3	21	Surface	240708.0	19.9011325	48.48646388888889	JUL_M23	8466	0.6691398747	Pro
e8467_F22Dr3	3	22	Deep	894997.0	19.97866972222222	48.63943555555556	JUL_M23	8467	0.0491129008	Pro
e8468_F22Sr1	3	22	Surface	174786.0	19.97866972222222	48.63943555555556	JUL_M23	8468	0.00963454452	Pro
e8469_F23Dr3	3	23	Deep	686489.0	20.049265555555557	48.773331388888884	JUL_M23	8469	0.08329704976	Pro
e8470_F24Dr2	3	24	Deep	374032.0	20.09273861111111	48.89939527777778	JUL_M23	8470	0.04564428221	Pro
e8471_F25Dr1	3	25	Deep	380004.0	20.100259722222223	48.95421972222223	JUL_M23	8471	0.1259245466	PowerSoil
e8472_F25PRr3	3	25	Rhizosphere	149984.0	20.100259722222223	48.95421972222223	JUL_M23	8472	1.729612966	PowerSoil
e8473_F26PRr2	3	26	Rhizosphere	242864.0	20.148753888888887	49.07873861111111	JUL_M23	8473	1.19288988	PowerSoil
e8474_F27PRr1	3	27	Rhizosphere	177847.0	20.2038574	49.1959834	JUL_M23	8474	1.734633335	PowerSoil
e8475_F28Sr3	3	28	Surface	713014.0	20.24376861111111	49.37088472222222	JUL_M23	8475	0.004888013823	PowerSoil
e8476_F29Sr2	3	29	Surface	233382.0	20.2597976	49.5675445	JUL_M23	8476	0.04035007489	PowerSoil
e8477_F30Sr1	3	30	Surface	250273.0	20.269303055555554	49.68367333333333	JUL_M23	8477	0.04390997292	PowerSoil
e8478_F32Dr2	3	32	Deep	740745.0	20.310684166666668	50.09302138888889	JUL_M23	8478	0.00548133016	PowerSoil
e8479_F22Sr2	3	22	Surface	308116.0	19.97866972222222	48.63943555555556	JUL_M23	8479	0.003975219459	Pro
e8480_F23Sr1	3	23	Surface	437269.0	20.049265555555557	48.773331388888884	JUL_M23	8480	0.04331665658	Pro
e8481_F25Dr2	3	25	Deep	390311.0	20.100259722222223	48.95421972222223	JUL_M23	8481	0.1387493074	PowerSoil
e8482_F26Dr1	3	26	Deep	294032.0	20.148753888888887	49.07873861111111	JUL_M23	8482	0.04733295179	PowerSoil
e8483_F26PRr3	3	26	Rhizosphere	243206.0	20.148753888888887	49.07873861111111	JUL_M23	8483	1.302881601	PowerSoil
e8484_F27PRr2	3	27	Rhizosphere	337508.0	20.2038574	49.1959834	JUL_M23	8484	3.77153396	PowerSoil
e8485_F28PRr1	3	28	Rhizosphere	311684.0	20.24376861111111	49.37088472222222	JUL_M23	8485	0.2781330069	PowerSoil
e8486_F29Sr3	3	29	Surface	212847.0	20.2597976	49.5675445	JUL_M23	8486	0.03176980787	PowerSoil
e8487_F30Sr2	3	30	Surface	522280.0	20.269303055555554	49.68367333333333	JUL_M23	8487	0	PowerSoil
e8488_F32Dr3	3	32	Deep	592796.0	20.310684166666668	50.09302138888889	JUL_M23	8488	0.01260112621	PowerSoil
e8489_F22Sr3	3	22	Surface	407409.0	19.97866972222222	48.63943555555556	JUL_M23	8489	0.01497439155	Pro
e8490_F23Sr2	3	23	Surface	492295.0	20.049265555555557	48.773331388888884	JUL_M23	8490	0.03930036138	Pro
e8491_F24Sr1	3	24	Surface	158028.0	20.09273861111111	48.89939527777778	JUL_M23	8491	0.02127267267	PowerSoil
e8492_F25Dr3	3	25	Deep	178916.0	20.100259722222223	48.95421972222223	JUL_M23	8492	0.07006153147	PowerSoil
e8493_F27Dr1	3	27	Deep	401130.0	20.2038574	49.1959834	JUL_M23	8493	0.1876750854	PowerSoil
e8494_F27PRr3	3	27	Rhizosphere	393153.0	20.2038574	49.1959834	JUL_M23	8494	1.501870772	PowerSoil
e8495_F28PRr2	3	28	Rhizosphere	131275.0	20.24376861111111	49.37088472222222	JUL_M23	8495	2.772480528	PowerSoil
e8496_F29PRr1	3	29	Rhizosphere	84038.0	20.2597976	49.5675445	JUL_M23	8496	1.391422654	PowerSoil
e8497_F30Sr3	3	30	Surface	220226.0	20.269303055555554	49.68367333333333	JUL_M23	8497	0.01689125972	PowerSoil
e8498_F31Sr2	3	31	Surface	134337.0	20.294623333333334	49.891405	JUL_M23	8498	0.02656687999	PowerSoil
e8499_F32Sr1	3	32	Surface	742902.0	20.310684166666668	50.09302138888889	JUL_M23	8499	0.04861991036	PowerSoil
e8500_F22PRr1	3	22	Rhizosphere	328520.0	19.97866972222222	48.63943555555556	JUL_M23	8500	0.05408763008	Pro
e8501_F23Sr3	3	23	Surface	448322.0	20.049265555555557	48.773331388888884	JUL_M23	8501	0.05153180586	Pro
e8502_F24Sr2	3	24	Surface	178574.0	20.09273861111111	48.89939527777778	JUL_M23	8502	0.03172416815	PowerSoil
e8503_F25Sr1	3	25	Surface	266228.0	20.100259722222223	48.95421972222223	JUL_M23	8503	0.4950585877	PowerSoil
e8504_F26Dr3	3	26	Deep	254216.0	20.148753888888887	49.07873861111111	JUL_M23	8504	0.06116178641	PowerSoil
e8505_F27Dr2	3	27	Deep	216503.0	20.2038574	49.1959834	JUL_M23	8505	0.1201739421	PowerSoil
e8506_F28Dr1	3	28	Deep	1437718.0	20.24376861111111	49.37088472222222	JUL_M23	8506	0.3668109795	PowerSoil
e8507_F28PRr3	3	28	Rhizosphere	210708.0	20.24376861111111	49.37088472222222	JUL_M23	8507	0.1187591108	PowerSoil
e8508_F29PRr2	3	29	Rhizosphere	85520.0	20.2597976	49.5675445	JUL_M23	8508	1.102979635	PowerSoil
e8509_F30PRr1	3	30	Rhizosphere	284720.0	20.269303055555554	49.68367333333333	JUL_M23	8509	0.05043645263	PowerSoil
e8510_F31Sr3	3	31	Surface	201462.0	20.294623333333334	49.891405	JUL_M23	8510	0.01041041973	PowerSoil
e8511_F32Sr2	3	32	Surface	600235.0	20.310684166666668	50.09302138888889	JUL_M23	8511	0.0172447292	PowerSoil
e8512_F22PRr2	3	22	Rhizosphere	208547.0	19.97866972222222	48.63943555555556	JUL_M23	8512	0.7136728381	Pro
e8513_F23PRr1	3	23	Rhizosphere	227917.0	20.049265555555557	48.773331388888884	JUL_M23	8513	2.951388223	Pro
e8514_F24Sr3	3	24	Surface	347308.0	20.09273861111111	48.89939527777778	JUL_M23	8514	0.03980239828	PowerSoil
e8515_F25Sr2	3	25	Surface	260170.0	20.100259722222223	48.95421972222223	JUL_M23	8515	0.2264232062	PowerSoil
e8516_F26Sr1	3	26	Surface	292811.0	20.148753888888887	49.07873861111111	JUL_M23	8516	0.05500042445	PowerSoil
e8518_F28Dr2	3	28	Deep	649278.0	20.24376861111111	49.37088472222222	JUL_M23	8518		
e8519_F29Dr1	3	29	Deep	249839.0	20.2597976	49.5675445	JUL_M23	8519	0.03564918392	PowerSoil
e8520_F29PRr3	3	29	Rhizosphere	116976.0	20.2597976	49.5675445	JUL_M23	8520	0.3617906104	PowerSoil
e8521_F30PRr2	3	30	Rhizosphere	172981.0	20.269303055555554	49.68367333333333	JUL_M23	8521	0.4046919456	PowerSoil
e8522_F31PRr1	3	31	Rhizosphere	157247.0	20.294623333333334	49.891405	JUL_M23	8522	2.743727505	PowerSoil
e8523_F32Sr3	3	32	Surface	829011.0	20.310684166666668	50.09302138888889	JUL_M23	8523	0.04927065486	PowerSoil
e8524_F22PRr3	3	22	Rhizosphere	432646.0	19.97866972222222	48.63943555555556	JUL_M23	8524	0.06992461231	Pro
e8525_F23PRr2	3	23	Rhizosphere	134329.0	20.049265555555557	48.773331388888884	JUL_M23	8525	1.229401654	Pro
e8526_F24PRr1	3	24	Rhizosphere	127009.0	20.09273861111111	48.89939527777778	JUL_M23	8526	0.430706585	PowerSoil
e8527_F25Sr3	3	25	Surface	309854.0	20.100259722222223	48.95421972222223	JUL_M23	8527	0.3458167091	PowerSoil
e8528_F27Sr1	3	27	Surface	215300.0	20.2038574	49.1959834	JUL_M23	8528	0.4183838611	PowerSoil
e8529_F28Dr3	3	28	Deep	372938.0	20.24376861111111	49.37088472222222	JUL_M23	8529	0.3544882555	PowerSoil
e8530_F29Dr2	3	29	Deep	326258.0	20.2597976	49.5675445	JUL_M23	8530	0.06727750866	PowerSoil
e8531_F30Dr1	3	30	Deep	428124.0	20.269303055555554	49.68367333333333	JUL_M23	8531	0.00265166763	PowerSoil
e8532_F30PRr3	3	30	Rhizosphere	148662.0	20.269303055555554	49.68367333333333	JUL_M23	8532		
e8533_F31PRr2	3	31	Rhizosphere	156026.0	20.294623333333334	49.891405	JUL_M23	8533	0.7497282155	PowerSoil
e8534_F32PRr1	3	32	Rhizosphere	474513.0	20.310684166666668	50.09302138888889	JUL_M23	8534	0.8729737443	PowerSoil
e8535_F23Dr1	3	23	Deep	350095.0	20.049265555555557	48.773331388888884	JUL_M23	8535	0.0806499461	Pro
e8536_F23PRr3	3	23	Rhizosphere	153645.0	20.049265555555557	48.773331388888884	JUL_M23	8536	0.6191986213	Pro
e8537_F24PRr2	3	24	Rhizosphere	248430.0	20.09273861111111	48.89939527777778	JUL_M23	8537	0.2387002904	PowerSoil
e8538_F25PRr1	3	25	Rhizosphere	302188.0	20.100259722222223	48.95421972222223	JUL_M23	8538	1.288733288	PowerSoil
e8539_F26Sr3	3	26	Surface	336998.0	20.148753888888887	49.07873861111111	JUL_M23	8539	0.01255548649	PowerSoil
e8540_F27Sr2	3	27	Surface	153030.0	20.2038574	49.1959834	JUL_M23	8540	0.3248224387	PowerSoil
e8541_F28Sr1	3	28	Surface	1098133.0	20.24376861111111	49.37088472222222	JUL_M23	8541	0.09224243453	PowerSoil
e8542_F29Dr3	3	29	Deep	282605.0	20.2597976	49.5675445	JUL_M23	8542	0.02565408562	PowerSoil
e8543_F30Dr2	3	30	Deep	814785.0	20.269303055555554	49.68367333333333	JUL_M23	8543	0.0113232141	PowerSoil
e8544_F31Dr1	3	31	Deep	234547.0	20.294623333333334	49.891405	JUL_M23	8544	0.04121722954	PowerSoil
e8545_F31PRr3	3	31	Rhizosphere	122467.0	20.294623333333334	49.891405	JUL_M23	8545	0.3800464977	PowerSoil
e8546_F32PRr2	3	32	Rhizosphere	392265.0	20.310684166666668	50.09302138888889	JUL_M23	8546	0.5615460202	PowerSoil
e8547_F23Dr2	3	23	Deep	286765.0	20.049265555555557	48.773331388888884	JUL_M23	8547	0.08685694778	Pro
e8548_F24Dr1	3	24	Deep	318186.0	20.09273861111111	48.89939527777778	JUL_M23	8548	0.01570462705	Pro
e8549_F24PRr3	3	24	Rhizosphere	143523.0	20.09273861111111	48.89939527777778	JUL_M23	8549	0.273751594	PowerSoil
e8550_F25PRr2	3	25	Rhizosphere	335937.0	20.100259722222223	48.95421972222223	JUL_M23	8550	1.534274972	PowerSoil
e8551_F26PRr1	3	26	Rhizosphere	233612.0	20.148753888888887	49.07873861111111	JUL_M23	8551	1.418350088	PowerSoil
e8552_F27Sr3	3	27	Surface	210142.0	20.2038574	49.1959834	JUL_M23	8552	0.2622960247	PowerSoil
e8553_F28Sr2	3	28	Surface	259233.0	20.24376861111111	49.37088472222222	JUL_M23	8553	0.01812353211	PowerSoil
e8554_F29Sr1	3	29	Surface	245503.0	20.2597976	49.5675445	JUL_M23	8554	0.03008113829	PowerSoil
e8555_F30Dr3	3	30	Deep	578935.0	20.269303055555554	49.68367333333333	JUL_M23	8555	0.02213982732	PowerSoil
e8556_F31Dr2	3	31	Deep	458348.0	20.294623333333334	49.891405	JUL_M23	8556	0.1215431336	PowerSoil
e8557_F32Dr1	3	32	Deep	481265.0	20.310684166666668	50.09302138888889	JUL_M23	8557	0.02200290816	PowerSoil
e8558_F32PRr3	3	32	Rhizosphere	686925.0	20.310684166666668	50.09302138888889	JUL_M23	8558	0.1932246342	PowerSoil
e8559_F33Dr1	3	33	Deep	269610.0	20.317507777777777	50.30307027777778	JUL_M23	8559	0.06572519432	PowerSoil
e8560_F33PRr3	3	33	Rhizosphere	292025.0	20.317507777777777	50.30307027777778	JUL_M23	8560	7.064807645	PowerSoil
e8561_F34PRr2	3	34	Rhizosphere	289314.0	20.344394444444443	50.5153725	JUL_M23	8561	1.972731946	PowerSoil
e8562_F35PRr1	3	35	Rhizosphere	267913.0	20.371795833333334	50.72999222222222	JUL_M23	8562	1.886740709	PowerSoil
e8563_F37Sr2	3	37	Surface	426334.0	20.454150277777778	51.344883333333335	JUL_M23	8563	0.008180787977	PowerSoil
e8564_F38Sr1	3	38	Surface	577345.0	20.4610275	51.370224722222225	JUL_M23	8564	0.1068150612	PowerSoil
e8565_F39Dr3	3	39	Deep	796719.0	20.51023	51.59742	JUL_M23	8565	0.01278248121	PowerSoil
e8566_F40Dr2	3	40	Deep	630082.0	20.54718	51.82559	JUL_M23	8566	0.04690008562	PowerSoil
e8567_F42PRr2	3	42	Rhizosphere	180721.0	20.55516	52.12403	JUL_M23	8567	1.049782766	PowerSoil
e8568_F33Dr2	3	33	Deep	496076.0	20.317507777777777	50.30307027777778	JUL_M23	8568	0.05707958884	PowerSoil
e8569_F34Dr1	3	34	Deep	620398.0	20.344394444444443	50.5153725	JUL_M23	8569	0.01152747397	PowerSoil
e8570_F34PRr3	3	34	Rhizosphere	232799.0	20.344394444444443	50.5153725	JUL_M23	8570	1.833286697	PowerSoil
e8571_F35PRr2	3	35	Rhizosphere	363329.0	20.371795833333334	50.72999222222222	JUL_M23	8571	1.208571978	PowerSoil
e8572_F36PRr1	3	36	Rhizosphere	391715.0	20.42319	51.14483	JUL_M23	8572	1.36614511	PowerSoil
e8573_F37Sr3	3	37	Surface	1029512.0	20.454150277777778	51.344883333333335	JUL_M23	8573	0.01970826195	PowerSoil
e8574_F38Sr2	3	38	Surface	934452.0	20.4610275	51.370224722222225	JUL_M23	8574	0.05972904858	PowerSoil
e8575_F39Sr1	3	39	Surface	346530.0	20.51023	51.59742	JUL_M23	8575	0.1647778033	PowerSoil
e8576_F40Dr3	3	40	Deep	258240.0	20.54718	51.82559	JUL_M23	8576	0.04164764788	PowerSoil
e8577_F42Dr1	3	42	Deep	487641.0	20.55516	52.12403	JUL_M23	8577	0.03751077215	PowerSoil
e8578_F42PRr3	3	42	Rhizosphere	353204.0	20.55516	52.12403	JUL_M23	8578	0.2390464093	PowerSoil
e8579_F33Dr3	3	33	Deep	344205.0	20.317507777777777	50.30307027777778	JUL_M23	8579	0.06693371981	PowerSoil
e8580_F34Dr2	3	34	Deep	745486.0	20.344394444444443	50.5153725	JUL_M23	8580	0.02993424692	PowerSoil
e8581_F35Dr1	3	35	Deep	522563.0	20.371795833333334	50.72999222222222	JUL_M23	8581	0.1211779219	PowerSoil
e8582_F35PRr3	3	35	Rhizosphere	206826.0	20.371795833333334	50.72999222222222	JUL_M23	8582	0.3695763932	PowerSoil
e8583_F36PRr2	3	36	Rhizosphere	273645.0	20.42319	51.14483	JUL_M23	8583	1.768677064	PowerSoil
e8584_F37PRr1	3	37	Rhizosphere	565445.0	20.454150277777778	51.344883333333335	JUL_M23	8584	0.2678743245	PowerSoil
e8585_F38Sr3	3	38	Surface	719011.0	20.4610275	51.370224722222225	JUL_M23	8585	0.03035258267	PowerSoil
e8586_F39Sr2	3	39	Surface	422809.0	20.51023	51.59742	JUL_M23	8586	0.06846761756	PowerSoil
e8587_F40Sr1	3	40	Surface	200089.0	20.54718	51.82559	JUL_M23	8587	0.05429068385	PowerSoil
e8588_F41Dr3	3	41	Deep	322894.0	20.539777222222224	51.94610583333333	JUL_M23	8588	0.1946190867	PowerSoil
e8589_F42Dr2	3	42	Deep	641165.0	20.55516	52.12403	JUL_M23	8589	0.0343035314	PowerSoil
e8590_F43Dr1	3	43	Deep	358973.0	20.567575555555557	52.22413277777778	JUL_M23	8590	0.0126927297	PowerSoil
e8591_F33Sr1	3	33	Surface	643126.0	20.317507777777777	50.30307027777778	JUL_M23	8591	0.0173376927	PowerSoil
e8592_F34Dr3	3	34	Deep	551722.0	20.344394444444443	50.5153725	JUL_M23	8592	0.02923702067	PowerSoil
e8593_F35Dr2	3	35	Deep	671438.0	20.371795833333334	50.72999222222222	JUL_M23	8593	0.09644963098	PowerSoil
e8594_F36Dr1	3	36	Deep	281621.0	20.42319	51.14483	JUL_M23	8594	0.1246175714	PowerSoil
e8595_F36PRr3	3	36	Rhizosphere	208897.0	20.42319	51.14483	JUL_M23	8595	1.304789201	PowerSoil
e8596_F37PRr2	3	37	Rhizosphere	605492.0	20.454150277777778	51.344883333333335	JUL_M23	8596	0.3658578532	PowerSoil
e8597_F38PRr1	3	38	Rhizosphere	760982.0	20.4610275	51.370224722222225	JUL_M23	8597	0.2624824415	PowerSoil
e8598_F39Sr3	3	39	Surface	386390.0	20.51023	51.59742	JUL_M23	8598	0.08933792325	PowerSoil
e8599_F40Sr2	3	40	Surface	289905.0	20.54718	51.82559	JUL_M23	8599	0.05215252335	PowerSoil
e8600_F42Dr3	3	42	Deep	404889.0	20.55516	52.12403	JUL_M23	8600	0.02017307944	PowerSoil
e8601_F43Dr2	3	43	Deep	530310.0	20.567575555555557	52.22413277777778	JUL_M23	8601	0.006393374959	PowerSoil
e8602_F33Sr2	3	33	Surface	530263.0	20.317507777777777	50.30307027777778	JUL_M23	8602	0.01027246672	PowerSoil
e8603_F34Sr1	3	34	Surface	383223.0	20.344394444444443	50.5153725	JUL_M23	8603		
e8604_F35Dr3	3	35	Deep	528913.0	20.371795833333334	50.72999222222222	JUL_M23	8604	0.102027441	PowerSoil
e8605_F36Dr2	3	36	Deep	408933.0	20.42319	51.14483	JUL_M23	8605	0.1595718473	PowerSoil
e8606_F37Dr1	3	37	Deep	292269.0	20.454150277777778	51.344883333333335	JUL_M23	8606	0.104816346	PowerSoil
e8607_F37PRr3	3	37	Rhizosphere	986470.0	20.454150277777778	51.344883333333335	JUL_M23	8607	0.1547842271	PowerSoil
e8608_F38PRr2	3	38	Rhizosphere	577462.0	20.4610275	51.370224722222225	JUL_M23	8608	0.06935077081	PowerSoil
e8609_F39PRr1	3	39	Rhizosphere	287978.0	20.51023	51.59742	JUL_M23	8609	0.2240420344	PowerSoil
e8610_F40Sr3	3	40	Surface	300603.0	20.54718	51.82559	JUL_M23	8610	0.06842113581	PowerSoil
e8611_F42Sr1	3	42	Surface	574071.0	20.55516	52.12403	JUL_M23	8611	0.03286259716	PowerSoil
e8612_F43Dr3	3	43	Deep	403180.0	20.567575555555557	52.22413277777778	JUL_M23	8612	0.03812519921	PowerSoil
e8613_F33Sr3	3	33	Surface	722590.0	20.317507777777777	50.30307027777778	JUL_M23	8613	0.01547842271	PowerSoil
e8614_F34Sr2	3	34	Surface	624185.0	20.344394444444443	50.5153725	JUL_M23	8614	0.02654107918	PowerSoil
e8615_F35Sr1	3	35	Surface	1002775.0	20.371795833333334	50.72999222222222	JUL_M23	8615	0.003067795491	PowerSoil
e8616_F36Dr3	3	36	Deep	545266.0	20.42319	51.14483	JUL_M23	8616	0.1707274673	PowerSoil
e8617_F37Dr2	3	37	Deep	349549.0	20.454150277777778	51.344883333333335	JUL_M23	8617	0.4509194555	PowerSoil
e8618_F38PRr3	3	38	Rhizosphere	977731.0	20.4610275	51.370224722222225	JUL_M23	8618	0.04996788111	PowerSoil
e8619_F40PRr1	3	40	Rhizosphere	213945.0	20.54718	51.82559	JUL_M23	8619	0.03332741466	PowerSoil
e8620_F42Sr2	3	42	Surface	504617.0	20.55516	52.12403	JUL_M23	8620	0.03890522464	PowerSoil
e8621_F43Sr1	3	43	Surface	389433.0	20.567575555555557	52.22413277777778	JUL_M23	8621	0.02044939785	PowerSoil
e8622_F34Sr3	3	34	Surface	609244.0	20.344394444444443	50.5153725	JUL_M23	8622	0.01157395572	PowerSoil
e8623_F35Sr2	3	35	Surface	574721.0	20.371795833333334	50.72999222222222	JUL_M23	8623	0.05503439185	PowerSoil
e8624_F36Sr1	3	36	Surface	542516.0	20.42319	51.14483	JUL_M23	8624	0.1613381538	PowerSoil
e8625_F37Dr3	3	37	Deep	396325.0	20.454150277777778	51.344883333333335	JUL_M23	8625	0.08241214252	PowerSoil
e8626_F38Dr2	3	38	Deep	768512.0	20.4610275	51.370224722222225	JUL_M23	8626	0.04499433387	PowerSoil
e8627_F39PRr3	3	39	Rhizosphere	403843.0	20.51023	51.59742	JUL_M23	8627	0.1121604624	PowerSoil
e8628_F40PRr2	3	40	Rhizosphere	158953.0	20.54718	51.82559	JUL_M23	8628	0.02291550269	PowerSoil
e8629_F41PRr1	3	41	Rhizosphere	218405.0	20.539777222222224	51.94610583333333	JUL_M23	8629	5.484428149	PowerSoil
e8630_F42Sr3	3	42	Surface	2511514.0	20.55516	52.12403	JUL_M23	8630	0.02049845169	PowerSoil
e8632_F33PRr2	3	33	Rhizosphere	256212.0	20.317507777777777	50.30307027777778	JUL_M23	8632	1.837934872	PowerSoil
e8633_F34PRr1	3	34	Rhizosphere	317120.0	20.344394444444443	50.5153725	JUL_M23	8633	1.52232379	PowerSoil
e8634_F35Sr3	3	35	Surface	320311.0	20.371795833333334	50.72999222222222	JUL_M23	8634	0.08715328101	PowerSoil
e8635_F36Sr2	3	36	Surface	581456.0	20.42319	51.14483	JUL_M23	8635	0.02231123994	PowerSoil
e8636_F37Sr1	3	37	Surface	482119.0	20.454150277777778	51.344883333333335	JUL_M23	8636	1.007306001	PowerSoil
e8637_F38Dr3	3	38	Deep	549363.0	20.4610275	51.370224722222225	JUL_M23	8637	0.1109054552	PowerSoil
e8638_F39Dr2	3	39	Deep	601910.0	20.51023	51.59742	JUL_M23	8638	0.02128864144	PowerSoil
e8639_F40Dr1	3	40	Deep	649811.0	20.54718	51.82559	JUL_M23	8639	0.02342680193	PowerSoil
e8640_F40PRr3	3	40	Rhizosphere	615427.0	20.54718	51.82559	JUL_M23	8640	0.01106265647	PowerSoil
e8641_F41PRr2	3	41	Rhizosphere	468882.0	20.539777222222224	51.94610583333333	JUL_M23	8641	4.030943831	PowerSoil
e8642_F42PRr1	3	42	Rhizosphere	395478.0	20.55516	52.12403	JUL_M23	8642	0.4100155156	PowerSoil
e8643_F43Sr3	3	43	Surface	421758.0	20.567575555555557	52.22413277777778	JUL_M23	8643	0.07065619532	PowerSoil
e8644_F56Sr2	3	56	Surface	72658.0	20.821580833333332	54.22385916666667	JUL_M23	8644	0.004487461505	PowerSoil MoBio
e8645_F57PRr1	3	57	Rhizosphere	29725.0	20.7349775	54.41764333333333	JUL_M23	8645	0.0901891773	Pro
e8646_F58Sr3	3	58	Surface	188156.0	20.66540111111111	54.59327444444445	JUL_M23	8646	0.1357677079	Pro
e8647_F59Sr2	3	59	Surface	37048.0	20.65626	54.635868055555555	JUL_M23	8647	0	Pro
e8648_F60Sr1	3	60	Surface	37238.0	20.706374444444442	54.732105555555556	JUL_M23	8648	0.01174659041	Pro
e8650_F54PRr2	3	54	Rhizosphere	309479.0	20.92017888888889	53.962204444444446	JUL_M23	8650	0.1063352398	PowerSoil MoBio
e8651_F56Sr3	3	56	Surface	10766.0	20.821580833333332	54.22385916666667	JUL_M23	8651	0	Pro
e8652_F57PRr2	3	57	Rhizosphere	406784.0	20.7349775	54.41764333333333	JUL_M23	8652	0.4491421029	Pro
e8653_F58PRr1	3	58	Rhizosphere	159636.0	20.66540111111111	54.59327444444445	JUL_M23	8653	22.50589529	Pro
e8654_F59Sr3	3	59	Surface	19184.0	20.65626	54.635868055555555	JUL_M23	8654	0.002375714914	Pro
e8655_F60Sr2	3	60	Surface	56070.0	20.706374444444442	54.732105555555556	JUL_M23	8655	0.01055873295	Pro
e8656_F57Dr1	3	57	Deep	46631.0	20.7349775	54.41764333333333	JUL_M23	8656	0.002595688517	Pro
e8657_F57PRr3	3	57	Rhizosphere	349804.0	20.7349775	54.41764333333333	JUL_M23	8657	0.006159260889	Pro
e8658_F58PRr2	3	58	Rhizosphere	380590.0	20.66540111111111	54.59327444444445	JUL_M23	8658	21.32243731	Pro
e8659_F59PRr1	3	59	Rhizosphere	15335.0	20.65626	54.635868055555555	JUL_M23	8659	0.006467223933	Pro
e8660_F60Sr3	3	60	Surface	29637.0	20.706374444444442	54.732105555555556	JUL_M23	8660	0.008974923009	Pro
e8662_F58Dr1	3	58	Deep	6319.0	20.66540111111111	54.59327444444445	JUL_M23	8662	0.01223053234	Pro
e8663_F58PRr3	3	58	Rhizosphere	175347.0	20.66540111111111	54.59327444444445	JUL_M23	8663	18.32199736	Pro
e8664_F60PRr1	3	60	Rhizosphere	32618.0	20.706374444444442	54.732105555555556	JUL_M23	8664	0.01121865376	Pro
e8666_F60PRr2	3	60	Rhizosphere	78596.0	20.706374444444442	54.732105555555556	JUL_M23	8666	0.01561812582	Pro
e8668_F59Dr2	3	59	Deep	13425.0	20.65626	54.635868055555555	JUL_M23	8668	0.04021117466	Pro
e8669_F60PRr3	3	60	Rhizosphere	282985.0	20.706374444444442	54.732105555555556	JUL_M23	8669	0.04452265728	Pro
e8670_F55Sr1	3	55	Surface	1171.0	20.9022725	54.0024376	JUL_M23	8670	0.01495820502	PowerSoil MoBio
e8671_F58Sr1	3	58	Surface	102606.0	20.66540111111111	54.59327444444445	JUL_M23	8671	0.02916849978	Pro
e8673_F57Sr3	3	57	Surface	74802.0	20.7349775	54.41764333333333	JUL_M23	8673	0.02160140783	Pro
e8674_F58Sr2	3	58	Surface	107835.0	20.66540111111111	54.59327444444445	JUL_M23	8674	0.0140783106	Pro
e8675_F59Sr1	3	59	Surface	85978.0	20.65626	54.635868055555555	JUL_M23	8675	0.00206775187	Pro
e8677_F43PRr1	3	43	Rhizosphere	275336.0	20.567575555555557	52.22413277777778	JUL_M23	8677	0.6530174379	PowerSoil
e8678_F44Sr3	3	44	Surface	555124.0	20.56783	52.41036	JUL_M23	8678	0.03060358161	PowerSoil
e8679_F45Sr2	3	45	Surface	316490.0	20.56346	52.46776	JUL_M23	8679	0.1446971186	PowerSoil
e8680_F47Dr3	3	47	Deep	82873.0	20.54181555555556	52.868785833333334	JUL_M23	8680	1.591339233	PowerSoil MoBio
e8681_F48Dr2	3	48	Deep	166013.0	20.568648333333332	53.09404833333333	JUL_M23	8681	0.9957211398	PowerSoil MoBio
e8682_F49Dr1	3	49	Deep	240170.0	20.644662222222223	53.28794	JUL_M23	8682	0.3418105098	PowerSoil MoBio
e8683_F49PRr3	3	49	Rhizosphere	639280.0	20.644662222222223	53.28794	JUL_M23	8683	0.3281775779	PowerSoil MoBio
e8684_F50PRr2	3	50	Rhizosphere	154298.0	20.71385	53.4123	JUL_M23	8684	0.01800487213	PowerSoil MoBio
e8685_F51PRr1	3	51	Rhizosphere	433747.0	20.7987	53.487	JUL_M23	8685	2.368886453	PowerSoil MoBio
e8686_F52Sr3	3	52	Surface	83012.0	20.851514166666668	53.75788444444444	JUL_M23	8686	0.02359907522	PowerSoil MoBio
e8687_F43PRr2	3	43	Rhizosphere	262580.0	20.567575555555557	52.22413277777778	JUL_M23	8687	0.9045215264	PowerSoil
e8688_F44PRr1	3	44	Rhizosphere	226793.0	20.56783	52.41036	JUL_M23	8688	0.09829814	PowerSoil
e8689_F45Sr3	3	45	Surface	118003.0	20.56346	52.46776	JUL_M23	8689	0.6389144049	PowerSoil MoBio
e8690_F46Sr2	3	46	Surface	58312.0	20.553746111111113	52.66920777777778	JUL_M23	8690	0.01485519476	PowerSoil MoBio
e8691_F48Dr3	3	48	Deep	200289.0	20.568648333333332	53.09404833333333	JUL_M23	8691	0.1027170903	PowerSoil MoBio
e8692_F49Dr2	3	49	Deep	541378.0	20.644662222222223	53.28794	JUL_M23	8692	0.08212666216	PowerSoil MoBio
e8693_F50Dr1	3	50	Deep	515008.0	20.71385	53.4123	JUL_M23	8693	0.05594203089	PowerSoil MoBio
e8694_F50PRr3	3	50	Rhizosphere	298579.0	20.71385	53.4123	JUL_M23	8694	0.03605675437	PowerSoil MoBio
